A1,A2,C1,C2,bin
8.571384836e-07,9.3827770155e-07,2.595381706089949e-06,2.4735449761442753e-06,train
7.86830625e-07,9.157323717099999e-07,1.2247290774575022e-06,2.0886395293529467e-06,train
8.443219143e-07,9.251111607999999e-07,2.53349799531167e-06,1.977128841694539e-06,train
7.968134976e-07,8.835405918899999e-07,1.994124749446509e-06,1.1780695302185781e-06,train
8.386592538e-07,9.2932152837e-07,2.2187016075134134e-06,2.2133016874131746e-06,train
8.552147767e-07,9.4181269499e-07,2.374873169005853e-06,2.7066130225367623e-06,train
7.801880099e-07,9.351888624499999e-07,5.266405925958786e-07,2.965202458062499e-06,train
8.229338878e-07,9.200148227699999e-07,1.992531670119758e-06,1.974625520599795e-06,train
8.326054672999999e-07,9.351184264699999e-07,1.8349373757102508e-06,2.5514507585269476e-06,train
7.947567505e-07,8.72059021e-07,2.091363128264903e-06,9.69977584558928e-07,train
8.486469477999999e-07,9.137618400199999e-07,2.967477648812234e-06,1.5183053528197312e-06,train
7.863722499999999e-07,8.508217723999999e-07,2.1327171773164188e-06,6.767861444964739e-07,train
8.193409887e-07,9.1821328133e-07,1.9365660073651426e-06,1.9390696796224426e-06,train
8.13426425e-07,8.606535388e-07,2.6670463664559658e-06,6.312064481775131e-07,train
8.41644173e-07,9.3226222672e-07,2.22678896111465e-06,2.3219493219634524e-06,train
7.28737351e-07,9.1085599833e-07,3.3312655449972706e-07,2.2608592783282957e-06,train
5.93952191e-07,8.014588707999999e-07,8.539948342206982e-08,8.648734846076519e-07,train
8.138769202999999e-07,9.253840325499999e-07,1.6077338323081478e-06,2.257187314696811e-06,train
7.737120069e-07,9.0694398785e-07,1.1505428193171366e-06,1.8944823023084316e-06,train
7.479818056e-07,8.5909300085e-07,1.3613601692203629e-06,1.0274102022589037e-06,train
6.907671889999999e-07,8.9875998788e-07,6.786299970052989e-08,2.0887969374369593e-06,train
7.209708439999999e-07,8.471614425999999e-07,1.0786415446685528e-06,9.77764845227634e-07,train
6.041549209999999e-07,8.202770487999999e-07,5.2461310122402516e-08,1.046239322764486e-06,train
8.381476746999999e-07,9.2364723919e-07,2.3626959008387416e-06,1.978286808681353e-06,train
8.526595330999999e-07,9.428667423699999e-07,2.2282872638097885e-06,2.802519841426364e-06,train
8.200008899999999e-07,8.932776610399999e-07,2.428435595268919e-06,1.218015204275787e-06,train
8.645814612e-07,9.456880174899999e-07,2.599628512312743e-06,2.8549852563201163e-06,train
7.985339096e-07,9.2662746308e-07,1.1995967054714136e-06,2.424652384609759e-06,train
8.496934573e-07,9.441792699799999e-07,2.0557709704085687e-06,2.9220663207824714e-06,train
8.290283495e-07,9.390282824199999e-07,1.5793103294463308e-06,2.8004646761645432e-06,train
7.880286801999999e-07,9.2859588749e-07,9.104457665624288e-07,2.5850746382859326e-06,train
7.304742889999999e-07,9.064295044199999e-07,4.4986208417401553e-07,2.115964683612915e-06,train
7.844017551999999e-07,8.9748254196e-07,1.5257809113913362e-06,1.5748127661308023e-06,train
8.371233525e-07,9.1353197499e-07,2.5712974880640095e-06,1.625587338413231e-06,train
8.189607229999999e-07,9.3502737111e-07,1.4403431417211906e-06,2.6656614756256802e-06,train
7.14223651e-07,8.705380490299999e-07,7.597558116193717e-07,1.377221815345854e-06,train
8.260084513e-07,9.310207250499999e-07,1.773479438717514e-06,2.4064057997292165e-06,train
7.586677731e-07,8.9370951438e-07,1.1114369341904575e-06,1.6341829816700706e-06,train
7.775436988999999e-07,9.010452287099999e-07,1.3309629219688286e-06,1.7083329333242827e-06,train
7.889124588e-07,8.8523358822e-07,1.8005430599139034e-06,1.2662996739006326e-06,train
8.416407003e-07,9.2552075684e-07,2.4290992752656628e-06,2.0205005190717922e-06,train
6.716876089999999e-07,8.834538990899999e-07,8.941210112584919e-08,1.8044966229808073e-06,train
8.601999821999999e-07,9.4383450698e-07,2.49297897433678e-06,2.780355101048272e-06,train
8.075516156e-07,9.2007511277e-07,1.5875694087526615e-06,2.0979923697188915e-06,train
7.486326961e-07,8.837045605799999e-07,1.0911961463019001e-06,1.466473474208186e-06,train
7.755712277999999e-07,9.282972107799999e-07,6.675243807638666e-07,2.654587666615904e-06,train
6.868748e-07,8.888243830599999e-07,1.844706018316793e-07,1.8608728631785763e-06,train
6.003360499999999e-07,8.210559666e-07,1.4353131476589786e-08,1.0666337082446964e-06,train
7.868931888999999e-07,8.928907034199999e-07,1.6487181077143524e-06,1.448593571447831e-06,train
8.103707187e-07,8.7663558213e-07,2.404902119920242e-06,9.413246894777036e-07,train
8.25393037e-07,9.1561070457e-07,2.165998768905878e-06,1.799007656257559e-06,train
8.081623385999999e-07,9.3058120739e-07,1.3086947991472043e-06,2.5308474861686265e-06,train
7.527327751e-07,9.1007862475e-07,7.198953437913616e-07,2.1090924647665555e-06,train
6.38643814e-07,8.183203858999999e-07,3.758468798632523e-07,9.184936690146811e-07,train
7.846375630999999e-07,9.2398768675e-07,9.734189316672712e-07,2.410160902537227e-06,train
7.03951755e-07,8.5191589124e-07,8.176806992363772e-07,1.1193725670004863e-06,train
8.5157173e-07,9.2560667641e-07,2.786512485708421e-06,1.922262284121767e-06,train
7.684289138999999e-07,9.149474872e-07,8.857159535509447e-07,2.176917547271815e-06,train
7.491472671999999e-07,8.433727292999999e-07,1.5224473216545412e-06,7.891011827303967e-07,train
8.094047464e-07,8.8139638526e-07,2.3198471205046055e-06,1.0427798103632133e-06,train
8.230351202e-07,9.3936209137e-07,1.390424418402766e-06,2.8731346243872456e-06,train
7.450331636e-07,9.240956006899999e-07,2.5310157166816907e-07,2.6574063691968804e-06,train
8.627226181e-07,9.461836660399999e-07,2.4925432504785963e-06,2.913343244234396e-06,train
8.222436538999999e-07,9.1378164553e-07,2.1169172532716344e-06,1.764812463518711e-06,train
8.203878191e-07,9.1327130303e-07,2.0764992842773007e-06,1.763507098449143e-06,train
7.177314079999999e-07,9.0125277815e-07,3.6875240727026647e-07,2.0319711030305322e-06,train
8.160466965999999e-07,8.807206037399999e-07,2.4999967564809223e-06,9.767841838589213e-07,train
7.801748100999999e-07,9.2854169659e-07,7.506701992439251e-07,2.6355137531958804e-06,train
7.4297352e-07,8.6401299781e-07,1.2342996889721818e-06,1.1321124222526014e-06,train
8.311598964e-07,9.2681892771e-07,2.053673630689457e-06,2.172819628835432e-06,train
7.26121672e-07,9.0375936243e-07,4.3888643919324176e-07,2.060683049750587e-06,train
7.15466073e-07,9.1299778228e-07,9.811906090041589e-08,2.398564061790908e-06,train
7.653098878999999e-07,9.184737606499999e-07,7.461620549574281e-07,2.319385057119675e-06,train
8.187724616e-07,9.3740322018e-07,1.347958620798748e-06,2.7963659984123697e-06,train
7.389797295999999e-07,9.106911979499999e-07,4.891062184226649e-07,2.2024191136223325e-06,train
7.21368292e-07,8.8748018612e-07,6.398935472839537e-07,1.6792155520639112e-06,train
8.324622438999999e-07,9.4270622708e-07,1.5309717819407631e-06,2.996492530428801e-06,train
8.667240208e-07,9.4315322427e-07,2.8144567868742698e-06,2.6553938668210553e-06,train
7.812566038e-07,9.192488939999999e-07,1.0282705338774888e-06,2.249107171205909e-06,train
6.611955649999999e-07,8.5507386951e-07,3.0655731514252527e-07,1.3305068369908657e-06,train
7.571793561e-07,9.2378163865e-07,4.6425686605856186e-07,2.5734811493019767e-06,train
8.259874185e-07,9.309426766799999e-07,1.775341542411389e-06,2.4029074352556454e-06,train
7.737973835e-07,9.2216177427e-07,8.086798004258776e-07,2.4070296011519163e-06,train
8.442744914e-07,9.443752241499999e-07,1.8487439719316737e-06,2.992405138760671e-06,train
7.932065077999999e-07,8.950993576299999e-07,1.7477857115366326e-06,1.4594811665929947e-06,train
8.39694186e-07,9.0402564576e-07,2.8459653311513843e-06,1.3161198342232437e-06,train
8.002977730999999e-07,8.976015936099999e-07,1.8656237848531217e-06,1.4721079396406711e-06,train
7.957495236999999e-07,8.931142375799999e-07,1.8340560269142618e-06,1.3953567925589486e-06,train
8.265665581999999e-07,9.2874229671e-07,1.8600440554795884e-06,2.2970246960782197e-06,train
8.571591184999999e-07,9.356305387199999e-07,2.6937820431112736e-06,2.3284300817277417e-06,train
6.592821449999999e-07,8.030781070999999e-07,6.71845788928223e-07,6.827658781358922e-07,train
6.0266446e-07,8.089537553e-07,1.1365638789108756e-07,9.212014397915741e-07,train
8.379566884e-07,9.1389900717e-07,2.590619335896463e-06,1.629667639091303e-06,train
8.134756437999999e-07,8.7521963129e-07,2.502070937607928e-06,8.897214560086617e-07,train
8.36333892e-07,9.0943939351e-07,2.6309659819820157e-06,1.5048832446634315e-06,train
7.579191831999999e-07,8.425134018999999e-07,1.6734954033960884e-06,7.300337739541792e-07,train
8.623178014e-07,9.3998203448e-07,2.7486218260582094e-06,2.511904782912252e-06,train
7.13173862e-07,8.759935618199999e-07,6.82240699583361e-07,1.4819861978685584e-06,train
8.542544475e-07,9.3007197506e-07,2.760486998133811e-06,2.0875719283673577e-06,train
8.537214493e-07,9.325818070999999e-07,2.6595919428398964e-06,2.212179781644504e-06,train
7.19215174e-07,8.371966981e-07,1.1369256005176597e-06,8.496400133015115e-07,train
7.471391829e-07,8.6557422732e-07,1.2822540781112633e-06,1.1372231969561657e-06,train
7.994795895999999e-07,9.171109893299999e-07,1.46786528791074e-06,2.050211905526901e-06,train
6.149258299999999e-07,8.043001403999999e-07,2.476411727047516e-07,8.354170785105514e-07,train
8.633634793e-07,9.421616943299999e-07,2.704531060731048e-06,2.6332544268596918e-06,train
7.636605736999999e-07,9.197154062199999e-07,6.857873951843555e-07,2.3751181370316028e-06,train
8.206729712e-07,9.1541249566e-07,2.0374463651200226e-06,1.8316211946080352e-06,train
8.689812272e-07,9.4589315473e-07,2.7949858663796123e-06,2.8136397273972816e-06,train
7.937759473999999e-07,9.356412258199999e-07,7.982218897065255e-07,2.893778609608403e-06,train
8.038953235999999e-07,9.0781403935e-07,1.7677681664666355e-06,1.7220616117893197e-06,train
8.273482013e-07,8.874475861699999e-07,2.7253144186588332e-06,1.0225203173406918e-06,train
8.338775203999999e-07,8.940454797299999e-07,2.8261486689959124e-06,1.1144624883620074e-06,train
8.321008237999999e-07,9.3315888685e-07,1.8866204081562697e-06,2.456026907121075e-06,train
7.960099557e-07,9.3516405617e-07,8.658161310544272e-07,2.8517329400628446e-06,train
8.292711986e-07,9.3886868957e-07,1.5929354204736765e-06,2.788948493596708e-06,train
6.97836848e-07,8.370273565e-07,8.683589254522386e-07,9.373683743692668e-07,train
7.20026698e-07,8.6986345162e-07,8.440146534472636e-07,1.339663884516912e-06,train
7.302517499999999e-07,8.9596834256e-07,6.344170249534631e-07,1.8347644327337873e-06,train
8.640931445e-07,9.4040460477e-07,2.8104286199858205e-06,2.5156212593450366e-06,train
8.206523453e-07,9.395688176099999e-07,1.3149549938842808e-06,2.9059684873669532e-06,train
7.431630081999999e-07,8.7400425212e-07,1.1273381358698708e-06,1.3052479160598947e-06,train
7.583819009999999e-07,9.045657926499999e-07,9.226200611744687e-07,1.9150578246879606e-06,train
7.592541726e-07,8.712978505799999e-07,1.416515220482416e-06,1.1727322313997137e-06,train
8.558947523999999e-07,9.4613617014e-07,2.205705399766496e-06,2.9904729881844447e-06,train
8.441936995999999e-07,9.3223505772e-07,2.316191343023166e-06,2.295334293838309e-06,train
8.575153494e-07,9.3213838694e-07,2.82703252332911e-06,2.1481581942117512e-06,train
8.403251219e-07,9.0575636534e-07,2.8349454098023118e-06,1.3586079462323797e-06,train
7.633087253e-07,8.819432468e-07,1.3570845559452874e-06,1.3522272332822226e-06,train
7.993461846e-07,9.2625959749e-07,1.2287723196946575e-06,2.403092570834307e-06,train
8.618290085e-07,9.3799085933e-07,2.8048758749810416e-06,2.4025289896901268e-06,train
8.082075512999999e-07,9.201193513199999e-07,1.602571193181301e-06,2.0947207329681107e-06,train
7.14068968e-07,9.082702133499999e-07,1.826126169495913e-07,2.252782869178414e-06,train
8.400851520999999e-07,9.169389490199999e-07,2.593236788717157e-06,1.711502984699199e-06,train
8.251727348e-07,8.747285763799999e-07,2.8311670315158164e-06,7.813532651494657e-07,train
7.964257522e-07,9.169822107799999e-07,1.4019651362664357e-06,2.067079516364857e-06,train
8.290118537e-07,9.3087389537e-07,1.8668390133875132e-06,2.373246753758585e-06,train
8.127642400999999e-07,8.878457908299999e-07,2.316740906782918e-06,1.15264120226446e-06,train
8.391971965e-07,9.357524393999999e-07,2.0248842213091765e-06,2.52292998796168e-06,train
7.482340202e-07,9.1355930737e-07,5.714953023646296e-07,2.2458763766622457e-06,train
7.919102980999999e-07,9.234523141899999e-07,1.1410832073356948e-06,2.339530805009566e-06,train
8.585384426999999e-07,9.3308342499e-07,2.838496729746008e-06,2.1825483862488153e-06,train
7.921362943999999e-07,9.0261832378e-07,1.5993959006599158e-06,1.6575342842482747e-06,train
8.208336014999999e-07,8.644202098999999e-07,2.8277890242568655e-06,6.321391921939529e-07,train
7.345037879999999e-07,9.267191280799999e-07,9.00883333847602e-09,2.8316632133033308e-06,train
6.37736437e-07,8.4752868477e-07,1.4290342045685567e-07,1.2985037012658177e-06,train
6.62917492e-07,8.778439664499999e-07,7.006550657958367e-08,1.7229280853521075e-06,train
7.548873226999999e-07,8.9876687959e-07,9.668388511069873e-07,1.7789366078848567e-06,train
7.277064007999999e-07,8.5796974908e-07,1.072296086818231e-06,1.1079722085220529e-06,train
7.581483647e-07,9.1752792185e-07,6.437317921597958e-07,2.3272481189833076e-06,train
7.602109951e-07,9.2579083233e-07,4.5936384538592613e-07,2.6400419397965497e-06,train
8.004394984e-07,8.977132696199999e-07,1.8670495405940875e-06,1.4738960582420478e-06,train
7.097511569999999e-07,8.8554034706e-07,5.134827748256582e-07,1.6896028479624284e-06,train
7.900878077e-07,9.2316501062e-07,1.1096707000657155e-06,2.3405016607985475e-06,train
8.457227924999999e-07,9.0707848647e-07,2.998171106264754e-06,1.3424360311254216e-06,train
8.222333032e-07,9.1783388959e-07,2.025257451474509e-06,1.9020030048718318e-06,train
8.664635622e-07,9.4517927554e-07,2.7100578874459357e-06,2.795582916376927e-06,train
7.623097959e-07,8.9180631234e-07,1.2024920530545644e-06,1.5698141109100348e-06,train
7.573152663999999e-07,9.120324649999999e-07,7.55038548317704e-07,2.145293094184095e-06,train
6.568043239999999e-07,8.4403820419e-07,3.6113471035423875e-07,1.1839998031070758e-06,train
8.162325002e-07,9.376267512299999e-07,1.2707594320869085e-06,2.8301058521460643e-06,train
7.364851298999999e-07,8.6838634705e-07,1.0909118839605684e-06,1.2377316939949998e-06,train
7.786086844e-07,9.1714810355e-07,1.0267011530667046e-06,2.1904306348836987e-06,train
8.238557166e-07,9.1714976739e-07,2.086921293255356e-06,1.864590074978787e-06,train
8.622254500999999e-07,9.453244947499999e-07,2.5118786071457736e-06,2.8582280874805658e-06,train
7.153557899999999e-07,8.795798861e-07,6.661195712813092e-07,1.541851839545433e-06,train
6.644729849999999e-07,8.180231140999999e-07,6.330364121933328e-07,8.291806812166383e-07,train
7.886666646999999e-07,8.8920700279e-07,1.7398482500495042e-06,1.353604865833818e-06,train
8.443195854e-07,9.357052224099999e-07,2.2023594146885893e-06,2.469869438530631e-06,train
6.559843759999999e-07,8.6707448341e-07,1.2786978766364755e-07,1.5470676870024811e-06,train
8.434983659e-07,9.354904915999999e-07,2.1811483572333133e-06,2.466769358750633e-06,train
8.356164489999999e-07,8.930885126599999e-07,2.896934369280945e-06,1.0751829672247067e-06,train
6.789879829999999e-07,8.634058285199999e-07,4.1390916244868247e-07,1.3982664698858142e-06,train
7.6756007e-07,8.570868766e-07,1.7096554510423777e-06,8.895826135026731e-07,train
7.909457425e-07,9.348801184299999e-07,7.637308379464803e-07,2.8732572056588347e-06,train
8.304200249999999e-07,9.1909084702e-07,2.2337487410173498e-06,1.8767492560487805e-06,train
7.803504571e-07,8.514605632999999e-07,2.004416339187182e-06,7.257785485425536e-07,train
7.975453898e-07,9.379635218399999e-07,7.949525422986703e-07,2.996159819869804e-06,train
7.035935e-07,8.401376623e-07,9.136206334254615e-07,9.552207271210663e-07,train
8.49624336e-07,9.1471842537e-07,2.9829390066396476e-06,1.5395099100631827e-06,train
7.539495409000001e-07,9.2579333099e-07,3.5117716755470985e-07,2.6777316652502506e-06,train
7.307164489999999e-07,8.914237673e-07,7.124980905253724e-07,1.7238772669789078e-06,train
7.986069646999999e-07,9.308896909099999e-07,1.0711745811951897e-06,2.616901284515661e-06,train
7.485362982e-07,9.295732295899999e-07,1.4255856967323833e-07,2.8821870170510366e-06,train
8.380854372999999e-07,9.230071990699999e-07,2.37752611184238e-06,1.953674985543949e-06,train
7.760429281e-07,9.255008274799999e-07,7.597206822847422e-07,2.5289970086615264e-06,train
8.430472333e-07,9.342369773199999e-07,2.209161332746964e-06,2.406272009060003e-06,train
7.884376287e-07,9.2973866897e-07,8.835737915986465e-07,2.6347623679953413e-06,train
7.02861494e-07,8.438208987e-07,8.74543319623572e-07,1.0082931311471012e-06,train
6.17214306e-07,8.188174129e-07,1.7645558609552902e-07,9.904247107252736e-07,train
7.905656839999999e-07,8.8055461637e-07,1.8971358588863711e-06,1.1597555356722958e-06,train
7.12549458e-07,9.1432899295e-07,2.7149600993238378e-08,2.4588779265264226e-06,train
7.898752071999999e-07,8.724741359699999e-07,1.981060697568042e-06,1.0105567104650482e-06,train
7.0390739e-07,8.9953305809e-07,2.1758490710962552e-07,2.0502118029895476e-06,train
7.696463822e-07,9.3359943717e-07,3.783857195752762e-07,2.951272001617206e-06,train
8.686353095e-07,9.4726032316e-07,2.7110784230024754e-06,2.9179832716047996e-06,train
8.356333473e-07,9.2277369872e-07,2.304021355556557e-06,1.9675135774636013e-06,train
7.026034059999999e-07,9.0540424457e-07,9.005821119430058e-08,2.2210475752235365e-06,train
8.421660537999999e-07,9.304905079399999e-07,2.3011677489742835e-06,2.2328071367458634e-06,train
8.345946258e-07,9.420513307199999e-07,1.627015022320946e-06,2.934054414388693e-06,train
7.18217298e-07,9.0684466566e-07,2.6840687527118914e-07,2.189163629237172e-06,train
6.41680716e-07,7.937819204999999e-07,5.507861129632218e-07,6.452349218243252e-07,train
7.829839604e-07,9.2107582762e-07,1.0169875398583239e-06,2.306317290439658e-06,train
7.975262800999999e-07,8.826609965999999e-07,2.0217735889475446e-06,1.1550648114663218e-06,train
8.161293146e-07,8.7238089915e-07,2.6065576888499124e-06,8.148435372964835e-07,train
7.991857629e-07,9.1975935109e-07,1.3977291645462184e-06,2.147142548147817e-06,train
8.33050149e-07,8.8217781634e-07,2.9741050027034437e-06,8.573320453711722e-07,train
8.732372591e-07,9.472405221299999e-07,2.9393601474324354e-06,2.855146371652288e-06,train
8.727069324e-07,9.4865260535e-07,2.8396395057470872e-06,2.9702998316391894e-06,train
6.868611489999999e-07,8.837899544799999e-07,2.5730375266554964e-07,1.749977716684138e-06,train
7.502474424e-07,8.773955006099999e-07,1.1972520388195768e-06,1.3328904099215947e-06,train
8.394510909999999e-07,9.069497552099999e-07,2.7826635905095986e-06,1.4014508172668108e-06,train
8.538043207e-07,9.3752708301e-07,2.4895613594152363e-06,2.468774579690625e-06,train
7.33456929e-07,8.928841816499999e-07,7.297390946113878e-07,1.744656103093896e-06,train
8.438063134e-07,9.284763935699999e-07,2.4193685357780544e-06,2.125376615024454e-06,train
6.56806192e-07,8.25714759e-07,5.025533107795551e-07,9.461884075509864e-07,train
8.433894973e-07,9.2945912892e-07,2.3752915448007483e-06,2.173463892930427e-06,train
8.092581687e-07,9.3072352906e-07,1.3314378379008185e-06,2.5291125627679833e-06,train
7.826540067e-07,8.7843024759e-07,1.761135762235934e-06,1.1689623027497328e-06,train
7.087156539999999e-07,8.8407408888e-07,5.205067516066254e-07,1.6629707281615812e-06,train
8.256854647e-07,9.065366505099999e-07,2.361785131792144e-06,1.514632952720165e-06,train
8.152947338999999e-07,9.175318998e-07,1.8446121605508706e-06,1.9473112792700133e-06,train
8.115356472e-07,9.286535769099999e-07,1.4529789681639585e-06,2.416285194652216e-06,train
7.566540295999999e-07,8.992422786e-07,9.88139193242735e-07,1.781537320153367e-06,train
8.557405631e-07,9.376895966199999e-07,2.560733560335252e-06,2.4562672635765584e-06,train
8.319655444e-07,9.2697765019e-07,2.0738788675288843e-06,2.172367904782915e-06,train
7.548031885999999e-07,8.543918404999999e-07,1.5161311299788153e-06,9.190181011848541e-07,train
7.973522370999999e-07,8.829008115399999e-07,2.0146925294514434e-06,1.1611807468717657e-06,train
6.75949417e-07,8.725670995099999e-07,2.7762597039879356e-07,1.5710090192587725e-06,train
7.195243019999999e-07,8.490866923999999e-07,1.0425242625331756e-06,1.0117028211600655e-06,train
6.870297019999999e-07,8.6767386028e-07,4.589688802013544e-07,1.439688794115299e-06,train
8.431319352999999e-07,9.3828625409e-07,2.0651572491912304e-06,2.6236640707083176e-06,train
5.9084091e-07,7.871582338999999e-07,1.381846455915914e-07,7.281621818069829e-07,train
7.872560675e-07,9.2916171833e-07,8.766895458968825e-07,2.616185407200514e-06,train
8.242535205e-07,9.149808517199999e-07,2.1473798174660565e-06,1.787535162247928e-06,train
7.798500006e-07,9.126508369e-07,1.1521853292720816e-06,2.031318744989233e-06,train
8.397758560999999e-07,9.360992642099999e-07,2.0317797937439105e-06,2.5358517583435852e-06,train
7.875953412999999e-07,9.133657200399999e-07,1.2931611395141214e-06,2.004863554406082e-06,train
7.695915486e-07,9.084939532e-07,1.043996542052978e-06,1.96471571833014e-06,train
6.752110439999999e-07,8.172777205e-07,7.515725626525841e-07,7.82425609196351e-07,train
7.984238824e-07,9.031350101299999e-07,1.728501655765094e-06,1.6288644537379308e-06,train
8.161998844e-07,9.368359240399999e-07,1.2998409948978497e-06,2.786089213804305e-06,train
8.225985855e-07,9.369356262e-07,1.4719945238680182e-06,2.73786415074713e-06,train
7.626231245e-07,9.2844932e-07,4.2155389702719713e-07,2.743624395234128e-06,train
8.02710542e-07,9.3045895934e-07,1.1805715446226555e-06,2.5662886868880295e-06,train
8.169335072e-07,9.189183890599999e-07,1.8550066849047734e-06,1.983572985785342e-06,train
8.243238394999999e-07,8.7828452965e-07,2.76143448755817e-06,8.581233686067102e-07,train
5.677158259999999e-07,7.752909102e-07,1.2474549076425312e-08,6.749545093378684e-07,train
8.159398123e-07,9.2726129081e-07,1.6083935108053014e-06,2.320276344831218e-06,train
7.819531207e-07,9.011766958099999e-07,1.4147221613341052e-06,1.6846601044685215e-06,train
8.601280305e-07,9.316002172799999e-07,2.9540629996231998e-06,2.0920916158376034e-06,train
7.372339781999999e-07,8.477634114e-07,1.3023780370824469e-06,9.108272241344857e-07,train
8.03022937e-07,9.320045478199999e-07,1.1378879900831143e-06,2.6381152077532965e-06,train
8.193746917999999e-07,9.3751620265e-07,1.360170886657814e-06,2.79766606862261e-06,train
7.197262549999999e-07,8.7439172124e-07,7.879464572270349e-07,1.4228987449233577e-06,train
8.565403614999999e-07,9.282042822e-07,2.908767167503237e-06,1.9781830320403406e-06,train
8.048250666e-07,9.1308486487e-07,1.6824602756989354e-06,1.8771262650286751e-06,train
8.270309593e-07,9.3573820376e-07,1.6439395101453183e-06,2.634272998414189e-06,train
8.284662188e-07,9.0399666444e-07,2.490830560308531e-06,1.4191196721829056e-06,train
7.785635857999999e-07,9.266629423e-07,7.752508638911078e-07,2.5625649549477824e-06,train
7.767970011e-07,8.7888445777e-07,1.641212932230464e-06,1.2137618923960774e-06,train
7.143313049999999e-07,9.0720339089e-07,2.0817722623615998e-07,2.2188986591884805e-06,train
7.231358959999999e-07,8.992429522799999e-07,4.787448132614529e-07,1.9525031098002434e-06,train
8.191218989999999e-07,8.7197489967e-07,2.692755614493499e-06,7.822636105178459e-07,train
7.496001075999999e-07,8.414240138999999e-07,1.5459372511987495e-06,7.59876414920291e-07,train
8.441397204e-07,9.2727754103e-07,2.466139790557234e-06,2.069804005681361e-06,train
8.117951376999999e-07,8.8536923957e-07,2.326703836655141e-06,1.10676732924553e-06,train
8.319082928e-07,8.997909263399999e-07,2.6698190877598404e-06,1.2759163536590533e-06,train
8.267382445999999e-07,8.786436706399999e-07,2.8275805048048234e-06,8.437630873258441e-07,train
8.552728655999999e-07,9.362302218899999e-07,2.595685087865155e-06,2.38162934142826e-06,train
8.45395554e-07,9.071608711199999e-07,2.984798415613631e-06,1.3482173322579633e-06,train
8.263854973999999e-07,9.2453588356e-07,1.9746882522987024e-06,2.1198366650529357e-06,train
6.375956859999999e-07,8.359452435e-07,2.388577133882025e-07,1.138817086878107e-06,train
8.071672770999999e-07,8.697050644599999e-07,2.4077470385563444e-06,8.373281773818102e-07,train
8.089756043999999e-07,8.9925223123e-07,2.0449175237389226e-06,1.4508917828651103e-06,train
8.425439668999999e-07,9.169094172999999e-07,2.67782223541521e-06,1.6864619823814952e-06,train
8.549268238999999e-07,9.418068947299999e-07,2.363572135480095e-06,2.7094817703390476e-06,train
7.604878609e-07,8.413230978e-07,1.7272691898225807e-06,6.992478052998444e-07,train
7.752014656999999e-07,8.9185140662e-07,1.4342067075321714e-06,1.4967850722495737e-06,train
8.652040286e-07,9.4774729246e-07,2.5259190336653894e-06,2.998510480042842e-06,train
7.14720395e-07,8.886255851699999e-07,5.341131012863282e-07,1.734992509598665e-06,train
7.629942053e-07,8.767335616799999e-07,1.4168765454918558e-06,1.2521684202821817e-06,train
8.413770514e-07,9.4267103915e-07,1.8245179084120455e-06,2.9080203438962025e-06,train
6.44762445e-07,8.445015991099999e-07,2.3740151525703502e-07,1.2316269431034689e-06,train
7.695538066999999e-07,8.920842305599999e-07,1.3263729013846095e-06,1.5352357191667999e-06,train
8.370107138e-07,9.017506319699999e-07,2.798038867182685e-06,1.2800227370262633e-06,train
7.914735425e-07,8.9369920916e-07,1.7323102866727002e-06,1.4377185377008192e-06,train
8.154181841999999e-07,9.296779452299999e-07,1.5222799044419676e-06,2.432026543152969e-06,train
6.92442597e-07,8.467136724e-07,7.254531392962317e-07,1.0904216765371278e-06,train
8.532427903e-07,9.414140648599999e-07,2.3134341256215275e-06,2.7036169597557567e-06,train
7.89615953e-07,9.183330651899999e-07,1.2221848761378704e-06,2.161131107831457e-06,train
8.378392984999999e-07,9.1812413672e-07,2.4908931559356093e-06,1.7744165680761534e-06,train
8.473537778999999e-07,9.4113038998e-07,2.1021901431092515e-06,2.7492552488802336e-06,train
8.350757453999999e-07,9.4036670441e-07,1.713351678534056e-06,2.824465784153042e-06,train
7.398674904e-07,9.143305111999999e-07,4.2212768019418255e-07,2.317299297511976e-06,train
6.165571749999999e-07,7.902456937e-07,3.4011835589117826e-07,6.865586722017104e-07,train
8.147658842999999e-07,8.9451146756e-07,2.2689452081471564e-06,1.2894203426506066e-06,train
8.351393683999999e-07,9.3264644938e-07,1.9991709213917766e-06,2.4027938190265996e-06,train
8.441562451999999e-07,9.0718818509e-07,2.9400974529327058e-06,1.3616943045026676e-06,train
7.546563673999999e-07,8.753603098799999e-07,1.2929821297782401e-06,1.2714478216494737e-06,train
7.755299853999999e-07,9.301603345099999e-07,6.079714266755895e-07,2.7413391767416745e-06,train
8.479545405e-07,9.4373926637e-07,2.010965660635139e-06,2.91091424762289e-06,train
8.471719839999999e-07,9.199942345799999e-07,2.7686399827369064e-06,1.74972215826816e-06,train
8.386185328e-07,9.3718581962e-07,1.953258415969096e-06,2.6062544857703188e-06,train
8.433773273999999e-07,9.3663165859e-07,2.135773988663162e-06,2.529092187821986e-06,train
8.134442942e-07,9.1463199977e-07,1.8623605045709566e-06,1.8630289812852809e-06,train
8.058098058999999e-07,9.0634119899e-07,1.841586502123589e-06,1.6655946688896513e-06,train
8.114636991e-07,9.351750746799999e-07,1.2368901836181636e-06,2.7344292518375897e-06,train
7.854554826999999e-07,8.800568632799999e-07,1.7971960136473716e-06,1.1830726036300673e-06,train
