A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,bin
8.17262612459e-07,9.276212935504e-07,7.295226529189998e-08,7.450782295239991e-08,4.9863400123459866e-08,1.8028028040520683e-08,1.8055731811583894e-08,4.653825483842991e-08,1.7567811514899965e-08,3.135236372583007e-08,1.6195980824463916e-06,2.329169426880069e-06,train
7.24780126527e-07,7.65498410469e-07,7.299295217830005e-08,7.470268100379988e-08,4.986599311303997e-08,1.803156137191894e-08,1.7679011204035886e-08,4.6534932413929944e-08,1.756985046680002e-08,3.134339279947997e-08,1.6473767592702928e-06,4.215479729236937e-08,train
8.307836877062e-07,9.213450869585999e-07,7.295422701859985e-08,7.448338745289991e-08,4.986452313008996e-08,1.8027867176279046e-08,1.811326588435198e-08,4.654292876066997e-08,1.7567786464799887e-08,3.135214181941984e-08,2.1741687997078018e-06,1.9609150740031137e-06,train
6.36556720258e-07,7.48569689423e-07,7.300455256509991e-08,7.493984155699999e-08,4.986600498486e-08,1.803422469911403e-08,1.7320019365932118e-08,4.652529835588997e-08,1.7571719726599956e-08,3.1346961461239946e-08,7.091219331006219e-07,2.4762849653741413e-07,train
6.73429593325e-07,7.4811969651e-07,7.30014926971999e-08,7.483389233309986e-08,4.9866312845899854e-08,1.8033154087466173e-08,1.7469553221315975e-08,4.652951420587e-08,1.7570937044799972e-08,3.1345749797199945e-08,1.0855568831386271e-06,1.1349980157327478e-07,train
8.183395174958999e-07,9.191737229468e-07,7.295369013239985e-08,7.45049808013e-08,4.986359247580986e-08,1.802801577835399e-08,1.8062126419112035e-08,4.653970067029001e-08,1.7567764775599912e-08,3.134999395275007e-08,1.8729041065938033e-06,1.9854388016219633e-06,train
8.104824428274e-07,8.518521291394e-07,7.296835708940006e-08,7.451877829279994e-08,4.986509074737988e-08,1.802865441450706e-08,1.8033477260138717e-08,4.6544261674119896e-08,1.756808660049989e-08,3.134271466235982e-08,2.667242470535087e-06,5.180038573487643e-07,train
8.006130823271e-07,8.494422137103e-07,7.296859677449991e-08,7.453718899219988e-08,4.98645276413399e-08,1.802880059481295e-08,1.7992825574041e-08,4.654211249500995e-08,1.7568154206099996e-08,3.1341866165909886e-08,2.448605892322917e-06,5.585609250248649e-07,train
7.348600204156999e-07,8.238322580976999e-07,7.297583845279988e-08,7.467483225699983e-08,4.986295417721996e-08,1.8030411204962034e-08,1.7724244825268984e-08,4.653170230655998e-08,1.7568973425900075e-08,3.1339954470379954e-08,1.4475977407248353e-06,6.108775597062918e-07,train
6.240931482519999e-07,7.442444871999999e-07,7.300713948339994e-08,7.497891230019999e-08,4.9866279411099934e-08,1.8034796928677067e-08,1.7268976503734027e-08,4.652431461974002e-08,1.7572114230999977e-08,3.1347951041579793e-08,6.114636287124548e-07,2.5015578061113353e-07,train
8.54199320422e-07,9.277633749824e-07,7.295607887579999e-08,7.444528043910009e-08,4.9867102565809994e-08,1.802765092174719e-08,1.8210151016410808e-08,4.655006285957996e-08,1.756802284140006e-08,3.135823611296999e-08,2.809148312046975e-06,1.9900038218841916e-06,train
8.249021014128e-07,8.619560286667999e-07,7.296671824000017e-08,7.449261823499997e-08,4.986578010053995e-08,1.8028416062270085e-08,1.8093304443678127e-08,4.654731559687003e-08,1.7568040106700054e-08,3.1344457091600085e-08,2.9576267429419905e-06,5.576659378115018e-07,train
7.947666744144999e-07,9.303145947571999e-07,7.295093735219978e-08,7.455012100429986e-08,4.9861900049569964e-08,1.8028345355679817e-08,1.7962740157816873e-08,4.653234252751995e-08,1.7567906737899838e-08,3.1351391887790045e-08,9.914125642216204e-07,2.6208563533549082e-06,train
6.87223349937e-07,8.26360145108e-07,7.297769033309999e-08,7.479075558180007e-08,4.986188760006997e-08,1.8031581380626088e-08,1.7531764063112073e-08,4.6524860487030044e-08,1.7569595552599826e-08,3.1340305469000035e-08,8.183885384215758e-07,8.461618987616547e-07,train
6.950335945670001e-07,8.291411293278e-07,7.297647188009981e-08,7.477051354219996e-08,4.986187831974989e-08,1.803133541180003e-08,1.7563527419458116e-08,4.6525623926619936e-08,1.7569435880499887e-08,3.134011168333001e-08,8.888183711283576e-07,8.499536100295953e-07,train
7.592575980264999e-07,9.167648156377e-07,7.295299078629986e-08,7.462037122259993e-08,4.986038682566e-08,1.8028962134236832e-08,1.782180841797389e-08,4.652717080475995e-08,1.7568080385900046e-08,3.134567823672e-08,6.722510080352009e-07,2.2965346332158864e-06,train
6.10451520062e-07,8.290015385847e-07,7.2983948012e-08,7.501607768700005e-08,4.9861407465139904e-08,1.803391008001206e-08,1.7221108627811014e-08,4.651602720517998e-08,1.7571263199099852e-08,3.1343082494429885e-08,4.229457361407907e-08,1.13487738424521e-06,train
7.885459521959e-07,9.347132806724e-07,7.295016823449996e-08,7.456293437030004e-08,4.986158092652001e-08,1.8028511392117024e-08,1.7935970341485892e-08,4.653032712129999e-08,1.7568007998199888e-08,3.135279965920997e-08,7.069358518562995e-07,2.884949586260568e-06,train
7.809807543071999e-07,9.086488954786999e-07,7.295441762669978e-08,7.457504658089996e-08,4.986140504060995e-08,1.802860456400904e-08,1.791100644418596e-08,4.6532293426719886e-08,1.7567928010400048e-08,3.134485540368997e-08,1.2467668501522365e-06,1.903315035841276e-06,train
7.040821539219999e-07,9.081529030732999e-07,7.295678005159977e-08,7.4746878011e-08,4.9859033633290096e-08,1.8030266857316955e-08,1.7600365798164863e-08,4.651971806895002e-08,1.7568719364099842e-08,3.134366274175989e-08,4.670304237693723e-08,2.2994784432263823e-06,train
7.323717196159998e-07,9.033904803387e-07,7.29563957985999e-08,7.467890255269992e-08,4.985976206111002e-08,1.8029660133329015e-08,1.771483573974371e-08,4.652430802201998e-08,1.7568310751900005e-08,3.1342735150820076e-08,5.285129881380651e-07,2.0216706578125437e-06,train
7.752497932293999e-07,9.228041006249e-07,7.295184416319984e-08,7.458777394250002e-08,4.986096703601003e-08,1.8028665072795902e-08,1.7885332702970025e-08,4.652938844204001e-08,1.7567957358299984e-08,3.134789502116991e-08,8.093536936996417e-07,2.426445934949868e-06,train
5.91652805005e-07,7.053943841719999e-07,7.302337034799972e-08,7.509128761189997e-08,4.986908465835998e-08,1.8036682968220865e-08,1.7132933560523994e-08,4.652451024144989e-08,1.7573662410700032e-08,3.13537910163901e-08,4.676918754063576e-07,3.439865004600062e-08,train
8.428026279756e-07,9.240749190333999e-07,7.295502689399986e-08,7.446335837099995e-08,4.9865758962099965e-08,1.802781350031808e-08,1.816290705641759e-08,4.6546451223319965e-08,1.7567906385399877e-08,3.1354846115299954e-08,2.4918527815085513e-06,1.9548533396872897e-06,train
7.15798486583e-07,7.923131733190999e-07,7.29854645739999e-08,7.472160829619983e-08,4.986416521549002e-08,1.8031290269507968e-08,1.7644843712000844e-08,4.653141140882989e-08,1.7569599779400112e-08,3.134153962774992e-08,1.3808628242854747e-06,3.506307644247554e-07,train
8.396432704645e-07,9.046708306452e-07,7.29582594936998e-08,7.446732298339999e-08,4.986572083467992e-08,1.8027827117927013e-08,1.8153123512436073e-08,4.654774793989993e-08,1.756785866650008e-08,3.134990142341005e-08,2.8159392313623307e-06,1.3391851218473908e-06,train
7.646262159077e-07,8.340476744418e-07,7.297226654100001e-08,7.460940922799991e-08,4.986343724100996e-08,1.8029640161555045e-08,1.784540181105301e-08,4.6535889741590006e-08,1.7568548469600034e-08,3.1340163608889975e-08,1.849630209075357e-06,5.80553850898652e-07,train
7.987361954925e-07,9.346242004968999e-07,7.295041602760004e-08,7.454317276139992e-08,4.986214459336992e-08,1.8028291553478967e-08,1.797752170681719e-08,4.653252116619985e-08,1.756795716590005e-08,3.1353526846199895e-08,9.357072776408925e-07,2.8066147230793277e-06,train
7.914712713599999e-07,9.221502862002999e-07,7.295204555710001e-08,7.45554488499e-08,4.986175039659003e-08,1.8028438934460838e-08,1.795145558077392e-08,4.653282906078983e-08,1.7567879992500162e-08,3.134846555139978e-08,1.1550437414859527e-06,2.294551758054603e-06,train
7.913132875888e-07,8.873213647756e-07,7.295904553479973e-08,7.455412460859997e-08,4.986249432055998e-08,1.802861212420288e-08,1.7954760675353008e-08,4.6536687907190065e-08,1.7567927882499767e-08,3.1342588519959995e-08,1.8113539953492188e-06,1.298387238131307e-06,train
8.011474005332e-07,8.239681317689e-07,7.297538238169998e-08,7.453755872170009e-08,4.98657630987499e-08,1.802917406742576e-08,1.7993930672202045e-08,4.654429542208007e-08,1.7568436652899887e-08,3.134243367788989e-08,2.68211473065729e-06,1.9867985808822964e-07,train
8.377620546853999e-07,9.261352530442e-07,7.295409295390002e-08,7.44719805699999e-08,4.9865225418949906e-08,1.8027801907953913e-08,1.814123191315408e-08,4.654446612330994e-08,1.7567917762499938e-08,3.13545884180701e-08,2.266161122549661e-06,2.08770105462139e-06,train
6.96876294814e-07,8.248299750188e-07,7.29775163839999e-08,7.47660669978001e-08,4.986216115425995e-08,1.8031278135290895e-08,1.7570720320116762e-08,4.6526187170390014e-08,1.7569457997700104e-08,3.134020646456006e-08,9.412155513057078e-07,7.901062897464423e-07,train
7.317566014283e-07,7.91865817198e-07,7.298488573589989e-08,7.468424788429999e-08,4.986455205173994e-08,1.8030962452918846e-08,1.770946974262618e-08,4.6533850234509936e-08,1.756942239139983e-08,3.134144180193977e-08,1.6059323199335645e-06,2.689487141441982e-07,train
7.761263991757e-07,9.101387057308e-07,7.295405803909997e-08,7.458486878679996e-08,4.986116835598984e-08,1.8028698536877856e-08,1.789112933164514e-08,4.6531116766239986e-08,1.756794199450002e-08,3.134486316463994e-08,1.122861817737e-06,1.9784170760509174e-06,train
8.217780582437999e-07,9.179191955866e-07,7.295410026059977e-08,7.449877106169997e-08,4.986384740478993e-08,1.802802212587003e-08,1.8076609772814698e-08,4.65407878039098e-08,1.7567756113400113e-08,3.135005965003005e-08,1.9965854426264177e-06,1.91274556659933e-06,train
7.503148969717999e-07,8.929236183981e-07,7.295800826659982e-08,7.463853525840002e-08,4.986063619642014e-08,1.802933576689927e-08,1.7788053775758758e-08,4.65282161940099e-08,1.7568195034299946e-08,3.134160953497995e-08,9.781256486618805e-07,1.6629532524628362e-06,train
8.592164597456e-07,9.382763194354e-07,7.29555004546998e-08,7.44390912790999e-08,4.9867830654539865e-08,1.8027729360814837e-08,1.822772798231701e-08,4.655031737994985e-08,1.7568225769399927e-08,3.136379678293986e-08,2.6627297211416837e-06,2.4545384320418854e-06,train
7.944610470824e-07,9.126735393593999e-07,7.295384524239992e-08,7.454881735379988e-08,4.986201970796e-08,1.8028433984523114e-08,1.7965341740402122e-08,4.653467496869991e-08,1.7567831382499894e-08,3.134637094802012e-08,1.443159219576954e-06,1.9401403580714035e-06,train
8.705593900483e-07,9.463700096145999e-07,7.295719300769987e-08,7.442363415270008e-08,4.986967851217018e-08,1.8027721080874866e-08,1.827237446485004e-08,4.655365294969992e-08,1.756851443019996e-08,3.1371691162119924e-08,2.8271528322796227e-06,2.832620132434021e-06,train
7.691918107574999e-07,9.126887818970999e-07,7.295363822959997e-08,7.459926376969976e-08,4.986085833683995e-08,1.8028785421444204e-08,1.7862661910057963e-08,4.652954219255993e-08,1.7567958990499863e-08,3.134513192704997e-08,9.402262278726345e-07,2.1005936750837642e-06,train
8.086691645226999e-07,8.737615308685999e-07,7.29628618634001e-08,7.452146954410002e-08,4.9864080783449865e-08,1.8028422327308834e-08,1.802618026822693e-08,4.6541962189619934e-08,1.7567937395399955e-08,3.134305174272001e-08,2.384488232625359e-06,9.038709545654949e-07,train
7.448930776015999e-07,9.286349917422e-07,7.295143079299995e-08,7.465302285709988e-08,4.985976781594006e-08,1.8029264880232973e-08,1.776127547740311e-08,4.6523101056619965e-08,1.756826980710004e-08,3.134890678532001e-08,1.0486090269770509e-07,2.8623457234894458e-06,train
6.273019385329999e-07,7.980616294295e-07,7.299079131420002e-08,7.49639581482e-08,4.986303809156003e-08,1.8033709350865046e-08,1.7287043821698124e-08,4.652024304131991e-08,1.7571204221199893e-08,3.134367645143982e-08,3.909458996615635e-07,7.341430473912008e-07,train
8.151099270143999e-07,8.806000886632999e-07,7.296157892499994e-08,7.450963249179991e-08,4.98642838667799e-08,1.8028335620816975e-08,1.805264751239707e-08,4.654296366020998e-08,1.7567855447899818e-08,3.1344120996169805e-08,2.463288870410434e-06,9.85925439386624e-07,train
7.982770240929e-07,8.434360796165e-07,7.297006224920007e-08,7.454192438839999e-08,4.986466898873001e-08,1.8028970089460158e-08,1.7983038553592956e-08,4.654205235754994e-08,1.7568209655199922e-08,3.134168943859001e-08,2.4496911015549872e-06,4.874414463090354e-07,train
8.710234752456e-07,9.460867207789999e-07,7.295724318540004e-08,7.442286144040017e-08,4.986977209630995e-08,1.802772308898585e-08,1.8274571993994092e-08,4.6553953116819974e-08,1.7568513894899914e-08,3.137162801945997e-08,2.863695379122247e-06,2.806034118547829e-06,train
5.47615167327e-07,7.35351231736e-07,7.301944051679998e-08,7.525424439889998e-08,4.9867314923519976e-08,1.803794979436676e-08,1.695631449855103e-08,4.6517901782389965e-08,1.757446452099997e-08,3.135316308882989e-08,2.5507653681808852e-08,3.77949998614519e-07,train
8.347150784196999e-07,9.36928488612e-07,7.295240058449995e-08,7.447878728869997e-08,4.986496110254985e-08,1.8027893741850874e-08,1.812484832103588e-08,4.654179960157996e-08,1.7567959447899984e-08,3.1358451010459775e-08,1.8203925485248295e-06,2.633425496756023e-06,train
7.339872802125e-07,8.574023578751e-07,7.296703620889986e-08,7.46752636049999e-08,4.986140926456992e-08,1.8029951162086945e-08,1.7722238826315628e-08,4.652886749589999e-08,1.75686337608e-08,3.1339483569940087e-08,1.159663280565945e-06,1.0721348677379677e-06,train
7.461043525724999e-07,9.246781738886e-07,7.295199607260006e-08,7.464974098129996e-08,4.9859854912049923e-08,1.8029304533409972e-08,1.7767169764186647e-08,4.6523961943550013e-08,1.7568191226800027e-08,3.134763969351006e-08,2.45415176167071e-07,2.6786659744106732e-06,train
7.22261093817e-07,9.186077972301999e-07,7.295386813900004e-08,7.47035415944e-08,4.9859278982279994e-08,1.8029817919221894e-08,1.7672280845349983e-08,4.652102819538005e-08,1.756845383630005e-08,3.1345798911869855e-08,4.9684904624636487e-08,2.566557582570848e-06,train
7.633928897525999e-07,8.161269292415e-07,7.297724054519985e-08,7.461300914809997e-08,4.986428459833007e-08,1.802993594178262e-08,1.7839413270846826e-08,4.6537147074579946e-08,1.756878523549994e-08,3.134072133410985e-08,1.961163589729272e-06,3.6388351433115117e-07,train
7.555348752031e-07,8.285089758297999e-07,7.297397823439999e-08,7.462895856829993e-08,4.986336876041995e-08,1.8029918480160932e-08,1.780824642927282e-08,4.653479268556983e-08,1.756863479799989e-08,3.134003506762995e-08,1.7361000268491902e-06,5.610046377942061e-07,train
6.44792998237e-07,8.495488515174e-07,7.297500100370009e-08,7.49076844068e-08,4.986051424619993e-08,1.803251821185489e-08,1.7361549211503914e-08,4.651796675668e-08,1.7570140619799785e-08,3.134127691649011e-08,1.8953645584963751e-07,1.3054200953138475e-06,train
7.382583686033e-07,9.224647339851999e-07,7.295260240560002e-08,7.466702220769991e-08,4.985966166327999e-08,1.8029444127004707e-08,1.773600639981693e-08,4.652298638956999e-08,1.756824620990012e-08,3.134681165572007e-08,1.840506335537102e-07,2.6311568521100424e-06,train
7.155731800499999e-07,8.745734780888999e-07,7.296357338329996e-08,7.471801851969996e-08,4.9860328261349815e-08,1.8030203968385933e-08,1.7648119749687906e-08,4.6524634725099905e-08,1.7568702434899982e-08,3.134001284945007e-08,7.243315288290317e-07,1.4467953498538687e-06,train
5.67812452196e-07,7.75571849448e-07,7.300435959229977e-08,7.517083177059987e-08,4.9864571581170013e-08,1.8036374081387052e-08,1.7043013277023684e-08,4.651631058264991e-08,1.7573168299699866e-08,3.134835513467992e-08,1.1124549546429164e-08,6.773645842547573e-07,train
7.935282563794999e-07,8.55762844782e-07,7.296674523740009e-08,7.455045610459994e-08,4.986381275308996e-08,1.802884702662988e-08,1.796395782867318e-08,4.653996664740997e-08,1.7568144334199928e-08,3.134142616595996e-08,2.2269921847891455e-06,7.071923439451257e-07,train
6.406718079269998e-07,8.244809317148e-07,7.298208692920002e-08,7.49212394541999e-08,4.986161261874986e-08,1.8032896923947754e-08,1.7343375433052088e-08,4.6519492199269986e-08,1.7570543952999974e-08,3.1341837203029835e-08,3.499185820105011e-07,9.856310888258004e-07,train
8.396332082488999e-07,9.436004391582999e-07,7.295226755389977e-08,7.44719392641999e-08,4.9865494596580044e-08,1.8027913415191844e-08,1.8142126304445887e-08,4.6542026960070006e-08,1.756808995449985e-08,3.136291746060008e-08,1.7076189446710918e-06,2.991180874185309e-06,train
8.242649611644999e-07,9.395379575728e-07,7.295116084369993e-08,7.449742222669996e-08,4.986400096405976e-08,1.802798754698112e-08,1.8080299819019966e-08,4.6538162125689996e-08,1.7567994853299926e-08,3.135838564985993e-08,1.404292211838938e-06,2.8769992836620924e-06,train
7.681415206856e-07,9.311008901374999e-07,7.295059868969999e-08,7.460348348279991e-08,4.9860655682149876e-08,1.8028891289759976e-08,1.7854466573764943e-08,4.652680937935985e-08,1.756803565929999e-08,3.135042052314e-08,4.269415113072089e-07,2.837783731451902e-06,train
7.941055021509999e-07,9.157470480811999e-07,7.295328280370003e-08,7.454976340470004e-08,4.986202122044998e-08,1.802840187153706e-08,1.796344321818693e-08,4.6534221016069955e-08,1.7567811534399934e-08,3.134701985324997e-08,1.367826037591951e-06,2.0439448886479643e-06,train
8.152019848022999e-07,9.261849487905e-07,7.295230293199995e-08,7.451143524099989e-08,4.9863228816019955e-08,1.802804751724794e-08,1.804764169047881e-08,4.6537903222709905e-08,1.7567831883199915e-08,3.1351714028019847e-08,1.6065665619519515e-06,2.284039377797056e-06,train
8.251731607851e-07,9.110326740955999e-07,7.295563405479983e-08,7.44923227137001e-08,4.9864208732840004e-08,1.8027988719262015e-08,1.809189366383667e-08,4.654258104984004e-08,1.7567787282899883e-08,3.134892142740004e-08,2.2436651408517496e-06,1.657105833232407e-06,train
8.169803129486e-07,8.982334275007e-07,7.295768360589992e-08,7.450634509269995e-08,4.986383433426994e-08,1.802814251664594e-08,1.805943504866692e-08,4.654170909223998e-08,1.7567819673199864e-08,3.134594977246985e-08,2.2538610311409805e-06,1.3671540638415153e-06,train
7.872018335480999e-07,9.072892840277999e-07,7.295471731620009e-08,7.456259383599996e-08,4.9861723234319913e-08,1.8028506407973145e-08,1.7936476976908974e-08,4.6533753189249966e-08,1.756780618810013e-08,3.1344876667490094e-08,1.3985100830995519e-06,1.8237657240503832e-06,train
8.365451499622999e-07,9.278130310626e-07,7.295375809209996e-08,7.447429861139995e-08,4.986504068446982e-08,1.8027786569804012e-08,1.813563799634101e-08,4.654384787849993e-08,1.7567912368499686e-08,3.135495030340983e-08,2.1786261156638813e-06,2.17075395751599e-06,train
8.577715381233999e-07,9.276613893105e-07,7.295661027699991e-08,7.443965899449995e-08,4.986755433099991e-08,1.8027644674427948e-08,1.8225433264366105e-08,4.655142715003007e-08,1.756810531280003e-08,3.1358986940209866e-08,2.9562729381880056e-06,1.945493869986158e-06,train
8.583858387277999e-07,9.361326307347e-07,7.295565202540002e-08,7.443997944309993e-08,4.986764228577005e-08,1.8027653685483984e-08,1.822503156488495e-08,4.655036512077997e-08,1.756814442300011e-08,3.136257795203e-08,2.7075395855092407e-06,2.346054604766104e-06,train
8.533070870903e-07,9.435911437248999e-07,7.295411515219994e-08,7.444962181390007e-08,4.986711055207983e-08,1.8027785549627155e-08,1.8199759067962076e-08,4.654688346277997e-08,1.7568220555100044e-08,3.1365506854789915e-08,2.2032765978607556e-06,2.8478969536403854e-06,train
8.107223338890999e-07,9.131735692465e-07,7.295428098780012e-08,7.451835899289994e-08,4.986310082515993e-08,1.8028195405362837e-08,1.8031863548099924e-08,4.653849357047995e-08,1.7567745511399997e-08,3.1347835371629996e-08,1.8120575264250639e-06,1.8399596283306328e-06,train
6.961302064809999e-07,8.861361198896e-07,7.296205370839999e-08,7.47661280072999e-08,4.9859570350959975e-08,1.8030619372762132e-08,1.756960648490404e-08,4.6520920671939985e-08,1.7568917075099907e-08,3.1341001238650043e-08,3.2913588953713526e-07,1.7634820105468626e-06,train
5.911760813349999e-07,7.37837927161e-07,7.301287047100005e-08,7.508926931899988e-08,4.9866830382910136e-08,1.8036033561777904e-08,1.7134424242222997e-08,4.652158914106991e-08,1.757302700490002e-08,3.135021044269991e-08,3.537830414936881e-07,2.910213637718688e-07,train
7.04668024171e-07,8.627012732766e-07,7.296712799100002e-08,7.474488197529996e-08,4.986049297350003e-08,1.8030654042227663e-08,1.76038732022141e-08,4.652407766981988e-08,1.7568943346399995e-08,3.133972789675e-08,7.167816653771174e-07,1.2860559607511596e-06,train
6.954394249699999e-07,7.933324504466999e-07,7.298636415000007e-08,7.477186802380006e-08,4.9863736082980004e-08,1.8031820917672843e-08,1.7562637195182163e-08,4.65285084657999e-08,1.756989515269993e-08,3.134168385184e-08,1.1189598257556318e-06,4.4906487135493435e-07,train
7.041982801909999e-07,7.642461445359999e-07,7.299440926209987e-08,7.475236597449998e-08,4.98656713300299e-08,1.8032016998931965e-08,1.759560684103002e-08,4.653207562205993e-08,1.7570163639499843e-08,3.134368203001978e-08,1.3761134046863863e-06,1.2955361001068676e-07,train
7.19089672287e-07,8.977573578560999e-07,7.295810872129975e-08,7.470978806289986e-08,4.985964704633989e-08,1.8029947666067934e-08,1.7661698329422792e-08,4.652295576067989e-08,1.7568517941900093e-08,3.1342002975770015e-08,4.420201865187492e-07,1.935516505390963e-06,train
8.417884182135e-07,9.218167657937999e-07,7.295523909670006e-08,7.446483490679992e-08,4.986567442323996e-08,1.8027739614009115e-08,1.8159211979865126e-08,4.654640389557988e-08,1.7567927229900057e-08,3.135396360156979e-08,2.5161132583650208e-06,1.8765993334734492e-06,train
8.053965333837999e-07,8.930860449013e-07,7.29582524796999e-08,7.452750225729993e-08,4.986319701136999e-08,1.8028321432311012e-08,1.801209192440602e-08,4.6539329224720005e-08,1.7567815204899897e-08,3.134421022853996e-08,2.044145363719e-06,1.3303694369851517e-06,train
8.126570725634999e-07,8.352128649247999e-07,7.297280940829976e-08,7.451564958119981e-08,4.986598887224998e-08,1.8028829242189957e-08,1.8041871601944208e-08,4.6546157477159956e-08,1.7568296345199838e-08,3.134312481072993e-08,2.878532115292901e-06,2.5425283070430793e-07,train
8.36338069296e-07,8.902081604884999e-07,7.296103542499993e-08,7.447261129829996e-08,4.9865783936329925e-08,1.802798891832471e-08,1.8140441988514277e-08,4.654815642330978e-08,1.7567878531800103e-08,3.1347530638100055e-08,2.9486151379799284e-06,1.0057183196601404e-06,train
5.738215933689999e-07,7.4318573511e-07,7.301339435809998e-08,7.51513891484999e-08,4.986655161343994e-08,1.8036611405280076e-08,1.7064198267326937e-08,4.6519571040639954e-08,1.7573475210199985e-08,3.135073765580991e-08,1.953813680188592e-07,3.795141735196408e-07,train
8.561783798933999e-07,9.361113743548999e-07,7.29552446558999e-08,7.44434703178e-08,4.986737210656993e-08,1.802775843567476e-08,1.8215642520751284e-08,4.654948870111993e-08,1.7568155823099868e-08,3.136205456460995e-08,2.617831596228719e-06,2.37002380010878e-06,train
6.0884790921e-07,7.34707079203e-07,7.301180939799996e-08,7.502920518329992e-08,4.986700055833996e-08,1.8035431154360072e-08,1.7206047479478075e-08,4.652366112936e-08,1.757266092799996e-08,3.134962572759997e-08,5.132932106937439e-07,2.1667038589226706e-07,train
8.456638754215999e-07,9.112841914382e-07,7.295770790689995e-08,7.44576506463e-08,4.986623209074015e-08,1.802774403531506e-08,1.817749321569978e-08,4.654905996856987e-08,1.756788124969992e-08,3.1352149795339995e-08,2.8941285403370566e-06,1.4748328253699213e-06,train
8.280242248983e-07,8.683912141792e-07,7.29653511604999e-08,7.448701313050003e-08,4.986572796204003e-08,1.8028240413251948e-08,1.8106387543475044e-08,4.654765963475006e-08,1.7567977721099938e-08,3.13450391655001e-08,2.9774681539043778e-06,6.419415931212578e-07,train
8.166085527683e-07,9.044729976976999e-07,7.295639160599995e-08,7.450725863939992e-08,4.986363155313013e-08,1.8028076429661134e-08,1.8057235959823292e-08,4.654099510561998e-08,1.7567777183700006e-08,3.134679247904005e-08,2.135373603513012e-06,1.534914615819645e-06,train
8.218663708344999e-07,8.673238941885999e-07,7.29651267285e-08,7.449781091340008e-08,4.9865312723009957e-08,1.8028364525970037e-08,1.8080717851987793e-08,4.654594521472996e-08,1.756801676929996e-08,3.134421740138987e-08,2.809756089865929e-06,6.784490827259765e-07,train
8.477390405758999e-07,9.185530124809e-07,7.295658574150009e-08,7.445477063570005e-08,4.986639691259998e-08,1.8027762189532084e-08,1.818498264709319e-08,4.6548902015169874e-08,1.756791967209972e-08,3.135420524352984e-08,2.806922896905651e-06,1.6963394596583626e-06,train
7.22639745256e-07,8.591679105305999e-07,7.296707033359986e-08,7.470148695319984e-08,4.986105831922991e-08,1.803025534795291e-08,1.7676391116430046e-08,4.6526954285979865e-08,1.7568778264200037e-08,3.133949587184004e-08,9.843149814123052e-07,1.1518907115419986e-06,train
6.05589416702e-07,7.588819463389999e-07,7.300468912400006e-08,7.503765497459995e-08,4.986539922948981e-08,1.8035176783231877e-08,1.719525347587884e-08,4.652122953589999e-08,1.7572300260199995e-08,3.134755869272997e-08,3.9063745543331886e-07,4.2864960546390794e-07,train
6.98140504384e-07,8.61829292928e-07,7.296770150919981e-08,7.476119342079999e-08,4.9860481645689876e-08,1.8030776777350848e-08,1.75775034546628e-08,4.652336376969994e-08,1.7569082589099897e-08,3.133984830724992e-08,6.462094861126844e-07,1.2985854374199174e-06,train
7.529977536146999e-07,7.927449038346e-07,7.298401547569986e-08,7.463684806630006e-08,4.986516537021999e-08,1.8030509505959782e-08,1.779556998254994e-08,4.653720738872997e-08,1.7569208510999893e-08,3.1341671262150015e-08,1.933756874208377e-06,1.6209281476722604e-07,train
6.61540405991e-07,8.445240248453e-07,7.297479525640008e-08,7.485954468969987e-08,4.9860799384750037e-08,1.8032038087768116e-08,1.742897524550213e-08,4.652028492271004e-08,1.756989278610004e-08,3.1340612580249926e-08,4.014089676106205e-07,1.1755100169161177e-06,train
5.399963120539999e-07,6.91394133026e-07,7.3035022492e-08,7.529108342199985e-08,4.987069893468005e-08,1.80391401267449e-08,1.6920262669405922e-08,4.652123157737994e-08,1.7575525110999957e-08,3.1358643062619913e-08,1.0915260066245203e-07,5.7531248798120104e-08,train
7.52433328655e-07,9.198740506064999e-07,7.295258675249987e-08,7.463535485789987e-08,4.9860074882199904e-08,1.8029142858145935e-08,1.77936402797848e-08,4.652558476408995e-08,1.7568092948199947e-08,3.1346336351759835e-08,4.802350633268091e-07,2.4495274893811984e-06,train
6.95323952769e-07,8.45839782433e-07,7.297198210699994e-08,7.476897429390001e-08,4.986114585680995e-08,1.8031054793426e-08,1.7565520981624913e-08,4.652430021274996e-08,1.7569312878199852e-08,3.133978148899976e-08,7.61412165040962e-07,1.0684599339806433e-06,train
7.865183677126e-07,8.374921834392999e-07,7.297142657009995e-08,7.456486004939992e-08,4.9864237165739905e-08,1.8029158224998817e-08,1.7934696687611967e-08,4.6539891143890007e-08,1.756831249829983e-08,3.1341097204549904e-08,2.243032628731952e-06,4.880500076290193e-07,train
7.284787555144999e-07,8.802160289756e-07,7.296168086989997e-08,7.468751970159976e-08,4.986034698251998e-08,1.802991690911916e-08,1.7700158529693956e-08,4.652598991566002e-08,1.7568496604099995e-08,3.134027775786993e-08,8.295378288328138e-07,1.4968699554935068e-06,train
7.157799160769999e-07,9.045842155948999e-07,7.29568877796001e-08,7.471801849599987e-08,4.985938211478999e-08,1.802998121313773e-08,1.7647912454500938e-08,4.652176145721997e-08,1.7568585863100018e-08,3.134290596600986e-08,2.7332688517862226e-07,2.136779649868713e-06,train
