A1,A2,A3,A4,C1,C2,bin
9.047262835465999e-07,7.33627012994606e-07,7.307777001399989e-08,9.006669289399995e-08,1.0595137092701955e-06,7.490927649876013e-07,train
4.0455389710048993e-07,9.824047249775293e-07,7.308207268899985e-08,9.029631458699995e-08,4.0666427975632093e-07,1.4107153065911847e-06,train
7.0630643621992e-07,5.23948716615446e-07,7.308176470400001e-08,9.015709166099994e-08,7.361338300321105e-07,5.276766751927617e-07,train
4.1094616304620005e-07,8.961619671595006e-07,7.307709284699992e-08,9.029168227999999e-08,4.133507772542441e-07,9.564428277552384e-07,train
6.307247334538799e-07,1.6988361165220998e-07,7.308877810799981e-08,9.019291063499996e-08,6.490168916124586e-07,1.660156314837331e-07,train
7.099149906859994e-08,9.788624173251948e-07,7.308345842199998e-08,9.045583619600005e-08,4.605937547123446e-08,1.3327786188240893e-06,train
9.435909787031749e-07,7.503621225916419e-07,7.3078007639e-08,9.004991214999999e-08,1.2282378579399929e-06,7.676890165065958e-07,train
8.674285527485499e-07,7.648504470285399e-07,7.307712412399981e-08,9.008326197399995e-08,9.695177801770505e-07,7.840116974236513e-07,train
3.4276355722262987e-07,9.716811826723566e-07,7.30795406859999e-08,9.032403729199995e-08,3.422915267733698e-07,1.2319757007181645e-06,train
5.5079763685954e-07,8.954268592355616e-07,7.307643971399993e-08,9.022724477999997e-08,5.613958722237095e-07,9.551881788614406e-07,train
9.37134347450039e-07,1.7755674448323992e-07,7.308846452899988e-08,9.005459981599993e-08,1.1890470868168276e-06,1.7393161207105169e-07,train
8.89322514943671e-07,1.1880423433037984e-07,7.308923987499998e-08,9.007570584499992e-08,1.0180010042460837e-06,1.1264925941855142e-07,train
8.63839432297806e-07,9.669978730762328e-07,7.307696677499996e-08,9.008519166399999e-08,9.623867698524858e-07,1.1882520766893937e-06,train
6.880628459436399e-07,3.77786619165422e-07,7.308455770299995e-08,9.016596680600002e-08,7.145546737014466e-07,3.78178127152676e-07,train
9.246573227200449e-07,9.747836964348317e-07,7.3078439415e-08,9.005871687699997e-08,1.1292006615325399e-06,1.2690791316067041e-06,train
5.6219817263838e-07,9.790797324275691e-07,7.308017146500007e-08,9.0223312061e-08,5.737026261464341e-07,1.3368888313984442e-06,train
6.162941735197599e-07,6.153435626162439e-07,7.308048597700002e-08,9.019791321599991e-08,6.329372476785622e-07,6.224946463132865e-07,train
9.48674418722656e-07,2.3742617993464997e-07,7.308756473900002e-08,9.004964024099999e-08,1.2649329739137938e-06,2.3528016130111256e-07,train
7.315761288767099e-07,9.8143721179435e-07,7.308030674699985e-08,9.014616359099993e-08,7.668162129070846e-07,1.386683282658419e-06,train
2.6052699044939985e-07,6.51787586312388e-07,7.308156561899995e-08,9.036221211100002e-08,2.5673469870564265e-07,6.608539323106241e-07,train
2.6593982957929994e-07,9.327014544602709e-07,7.307787387999998e-08,9.035907577699995e-08,2.623756733570294e-07,1.0335532858541548e-06,train
6.3179893368849e-07,9.663678665294806e-07,7.307760721399987e-08,9.019074970100003e-08,6.502149912249339e-07,1.183164970733332e-06,train
1.826879933532999e-07,9.590275924684272e-07,7.307924766999998e-08,9.039870916599992e-08,1.7484794007157074e-07,1.1342393081053662e-06,train
9.557646746076079e-07,8.290176888395329e-07,7.307712307900002e-08,9.004482785399986e-08,1.3282334357448574e-06,8.602296738832818e-07,train
8.099221948783329e-07,9.814691911150478e-07,7.308004768499991e-08,9.011052137499995e-08,8.717044906386289e-07,1.3874589738545556e-06,train
4.9331465399013e-07,3.6558494118777984e-07,7.308563776999994e-08,9.025529571199996e-08,4.99990109519024e-07,3.6575541568249966e-07,train
9.007920471599986e-08,7.95622065885909e-07,7.308062861399991e-08,9.044428453900003e-08,7.094358291151376e-08,8.195778632868502e-07,train
6.191926953384299e-07,6.16181962608832e-07,7.308039371399998e-08,9.019663407299991e-08,6.361559924288369e-07,6.233726714773689e-07,train
3.5686774713811997e-07,4.577876944191749e-07,7.308455035199995e-08,9.031791998399997e-08,3.5696979978779163e-07,4.5979698511344757e-07,train
9.422713637870299e-07,5.97622241394968e-07,7.3080632624e-08,9.005093631799999e-08,1.2196324902297205e-06,6.03978300484939e-07,train
2.132210975106999e-07,7.657231416832459e-07,7.307990837599999e-08,9.038405700100002e-08,2.0719030000150223e-07,7.849963393659739e-07,train
8.006473512111399e-07,4.641460617818661e-07,7.308255461299998e-08,9.011432110199987e-08,8.581667498289944e-07,4.663024835741113e-07,train
8.442843409946719e-07,9.298484332795793e-07,7.307548330099992e-08,9.009348002999995e-08,9.2649814484743e-07,1.0260292631355479e-06,train
6.1246438543701e-07,9.84218713939547e-07,7.308196295499988e-08,9.020091351899988e-08,6.286850332716009e-07,1.4635924708486968e-06,train
8.36005759118589e-07,9.825519514262715e-07,7.308048531299998e-08,9.009885293999996e-08,9.12485875492987e-07,1.4147028780314385e-06,train
5.979308329860002e-08,9.806493576594018e-07,7.308440868599999e-08,9.046260587899997e-08,2.9796917226053432e-08,1.3686774299700925e-06,train
4.070406834230999e-07,7.449094035749569e-07,7.307910728299996e-08,9.029380979499992e-08,4.0927035634962585e-07,7.615965655464847e-07,train
9.61502538691139e-07,7.486798181797139e-07,7.307872149900001e-08,9.00429344539999e-08,1.3946722062982843e-06,7.658085968426202e-07,train
3.5494180008137e-07,5.149956615299995e-08,7.309295612599991e-08,9.03206776722e-08,3.549659348523404e-07,3.5939509555895814e-08,train
4.695433694594599e-07,3.2469105345816995e-07,7.308649850699996e-08,9.026641277199994e-08,4.748558194777655e-07,3.241441780900288e-07,train
5.3511192113559e-07,8.254066277251909e-07,7.307723851200008e-08,9.023453732399987e-08,5.44536674427971e-07,8.556893551585036e-07,train
6.1010929448786e-07,7.73841289858724e-07,7.307777228599997e-08,9.020027456899993e-08,6.260861728682063e-07,7.94262523537293e-07,train
7.4013664694259e-07,7.61540862893787e-07,7.307749239999995e-08,9.014093984999995e-08,7.774748766886743e-07,7.802608362884178e-07,train
9.66131056022636e-07,3.98869180532945e-07,7.308525736600005e-08,9.004250582199996e-08,1.4632861865656042e-06,3.99654829119186e-07,train
9.24509563723486e-07,3.6376168306747e-07,7.308463239999991e-08,9.005925974399987e-08,1.1286206067653875e-06,3.638998638712833e-07,train
9.493581260132569e-07,7.23993095680063e-07,7.307858041800007e-08,9.0047675572e-08,1.2703378662490898e-06,7.384960941209298e-07,train
3.1130690115617004e-07,9.584481497398476e-07,7.30784105389999e-08,9.0338243733e-08,3.09587478355801e-07,1.1310147631282735e-06,train
3.005292427380499e-07,9.814569456242337e-07,7.308218152999988e-08,9.034445366199988e-08,2.9837383601322164e-07,1.3870658691437133e-06,train
4.8766847172761e-07,5.50292638988259e-07,7.308222957199998e-08,9.025722603399986e-08,4.940083034214615e-07,5.54852436788951e-07,train
4.330444412406699e-07,9.7116987127834e-07,7.307906480799993e-08,9.028225773299999e-08,4.364778420037429e-07,1.2265878723113529e-06,train
8.39074567625938e-07,5.165548468155029e-07,7.308152824599997e-08,9.009681639499993e-08,9.176228517192564e-07,5.200668530327042e-07,train
1.4774069102970004e-07,4.7024061654299885e-08,7.309446922400002e-08,9.041824070160004e-08,1.3716567792970103e-07,2.989693024635926e-08,train
9.228109818932519e-07,5.381860508042349e-07,7.308137081199994e-08,9.005938705699997e-08,1.1216864122675627e-06,5.423518226653192e-07,train
9.650800377044269e-07,3.6151434055498994e-07,7.3085919279e-08,9.004298917299988e-08,1.4462206557595862e-06,3.616124735178133e-07,train
2.689387382172e-07,5.878786480555719e-07,7.30826344349999e-08,9.035843958000001e-08,2.65504615240498e-07,5.938260875630515e-07,train
1.6355018306569983e-07,9.30038777414855e-07,7.307852264199994e-08,9.0407545668e-08,1.543325290015387e-07,1.0264900994105965e-06,train
9.23892506966551e-07,9.072524464273e-07,7.307563156899988e-08,9.005802360899994e-08,1.1260613443029014e-06,9.764692525172133e-07,train
8.93368259142228e-07,5.41075567703485e-07,7.308113697699984e-08,9.007237340499995e-08,1.02816446788797e-06,5.453336028821734e-07,train
8.403881829696679e-07,1.7512901667957997e-07,7.308798895199985e-08,9.00974362469999e-08,9.198413867891207e-07,1.7142897429005283e-07,train
9.520743793136e-07,7.672849370597329e-07,7.307794142699991e-08,9.0046467379e-08,1.29320062185528e-06,7.86779786068634e-07,train
4.523838544128399e-07,9.72630831477384e-07,7.307922006299997e-08,9.027346061399997e-08,4.5678073282613516e-07,1.242500696151743e-06,train
6.3284715178992e-07,7.49926770772322e-07,7.307800598699988e-08,9.018993679000002e-08,6.513925500579329e-07,7.671984086332904e-07,train
4.9235866029078e-07,8.699471519179719e-07,7.307695303199998e-08,9.025417927599999e-08,4.989756820322215e-07,9.152497189490981e-07,train
3.5972484812287e-07,9.531789372585468e-07,7.307786348799997e-08,9.031570512299989e-08,3.5993940274980016e-07,1.1046372323515548e-06,train
9.295239150898e-07,3.3097363555982997e-07,7.308528547099995e-08,9.00572460819999e-08,1.1505616784473443e-06,3.305359832546635e-07,train
8.91979668563315e-07,2.4963607010278987e-07,7.308658808200003e-08,9.007399832499999e-08,1.0246257958270017e-06,2.4773562781789426e-07,train
8.78804839659024e-07,4.661848242111259e-07,7.308251581499994e-08,9.007906507399994e-08,9.934960638372913e-07,4.683891345407637e-07,train
6.143576079920099e-07,5.90617337412035e-07,7.308094443199993e-08,9.01988693399999e-08,6.307897365436632e-07,5.966778576148906e-07,train
7.838497999237899e-07,1.0786600998976001e-07,7.308958986100001e-08,9.01233196749999e-08,8.345885171506191e-07,1.0096608582582356e-07,train
8.84513045073551e-07,9.712651050425787e-07,7.30775810009999e-08,9.007619418199999e-08,1.0064562728008207e-06,1.2276419073729348e-06,train
8.0616448017952e-07,9.688083049053022e-07,7.307723922599994e-08,9.011129018299996e-08,8.661682654215489e-07,1.2037791040809076e-06,train
9.335830414578499e-07,3.041029906352599e-07,7.308591345099997e-08,9.005561979499997e-08,1.1702035353889777e-06,3.0319857606062653e-07,train
6.1605655143037e-07,9.718790690144925e-07,7.307829437999986e-08,9.0198172283e-08,6.326693898325242e-07,1.2341471082563784e-06,train
2.331046896587999e-07,9.382539768410913e-07,7.307809896100001e-08,9.037457276699998e-08,2.2806920569425433e-07,1.0494990426746122e-06,train
5.372038141070099e-07,1.5706136139709007e-07,7.308946919699997e-08,9.023593115299999e-08,5.467812483358442e-07,1.527439539422519e-07,train
9.39947848514498e-07,3.914253736672659e-07,7.308438427599995e-08,9.005266316299996e-08,1.2052581522535766e-06,3.9206984822417767e-07,train
3.1004459626306004e-07,6.32461462830001e-07,7.308157666299997e-08,9.033910194999993e-08,3.082797068093118e-07,6.404602752333396e-07,train
7.403680793096599e-07,3.82386492704314e-07,7.3084327038e-08,9.014207862799992e-08,7.77766221638537e-07,3.828625047038737e-07,train
2.1209003849420002e-07,3.97479611924165e-07,7.308652248100006e-08,9.038584442199998e-08,2.0599988102835026e-07,3.9823801906254514e-07,train
3.4396543124185e-07,8.37316651041724e-07,7.307805235499997e-08,9.0322726971e-08,3.43547052165222e-07,8.70791932481659e-07,train
6.3100994507997e-07,3.226814884932999e-07,7.308576693699994e-08,9.019218261599996e-08,6.493358410223195e-07,3.2209989477778704e-07,train
9.634483928426419e-07,9.378140740222998e-07,7.307688763000002e-08,9.004205743099998e-08,1.421511077601305e-06,1.0482151311262614e-06,train
4.0363832526465994e-07,9.716028318164813e-07,7.307923228800003e-08,9.029589489299999e-08,4.057112468942709e-07,1.2311441975259578e-06,train
3.144028451087701e-07,9.850077463758211e-07,7.308386121099992e-08,9.033848899899994e-08,3.127972213414779e-07,1.4903575093577836e-06,train
2.3281142057449993e-07,5.02262302021438e-07,7.308438620899987e-08,9.037565795699997e-08,2.2776627804924677e-07,5.053743505758547e-07,train
5.911456748624898e-07,2.8676445243899998e-08,7.309309393499988e-08,9.021219848919995e-08,6.052186412358752e-07,4.1580974277422025e-11,train
9.167074066129949e-07,2.8266317890016e-07,7.308613356199998e-08,9.006292988399988e-08,1.0985542638283258e-06,2.813798283893838e-07,train
3.943854450613e-07,3.5524689980823003e-07,7.308623424700002e-08,9.030093655100003e-08,3.9605752937527064e-07,3.5523339263505544e-07,train
8.148127334015399e-07,9.723237365395986e-07,7.307772329399991e-08,9.010761955399988e-08,8.790314883374956e-07,1.2390793407420938e-06,train
9.19947455184992e-07,9.533790344643011e-07,7.307621088900002e-08,9.006000784199996e-08,1.110489141329764e-06,1.105598188259877e-06,train
4.3882610893622984e-07,5.998696022402179e-07,7.308155681700001e-08,9.027955191299992e-08,4.4254586353245643e-07,6.063204062395598e-07,train
1.528495830855999e-07,8.710967759870454e-07,7.307886550499996e-08,9.041265695899998e-08,1.4273920970730325e-07,9.169206848466548e-07,train
9.4019953436278e-07,9.483923110678026e-07,7.307631367000003e-08,9.005126792699998e-08,1.2067443014160434e-06,1.0844605960255782e-06,train
9.6228920256421e-07,9.778399177168807e-07,7.308016786099993e-08,9.004361655599996e-08,1.4051573486744358e-06,1.3148623024016399e-06,train
3.1121839246607e-07,7.359809151229929e-07,7.307978340699988e-08,9.033825362899996e-08,3.094998587581568e-07,7.516883531172282e-07,train
9.56461617919862e-07,6.22808773408719e-07,7.308061209999993e-08,9.004517865199998e-08,1.3354576306735523e-06,6.303216940393508e-07,train
8.3838113588183e-07,2.4288159173282005e-07,7.308673300499996e-08,9.00980597699999e-08,9.164607640785109e-07,2.4084676142721366e-07,train
1.2982488941539987e-07,9.471095286782003e-08,7.309315774e-08,9.042665866520001e-08,1.1735623007477847e-07,8.669755315012922e-08,train
9.502490382272849e-07,8.4887710450853e-07,7.307671388099993e-08,9.004700390799997e-08,1.2775881733596178e-06,8.859601654836592e-07,train
2.1168631815229986e-07,9.197581534328071e-07,7.307808759600003e-08,9.038453448499998e-08,2.0557091346205214e-07,1.0019833524522727e-06,train
7.278823814457299e-07,6.660734833730349e-07,7.307917318899987e-08,9.014680967999992e-08,7.622717059262771e-07,6.760176060315836e-07,train
9.57323146614122e-07,3.753479019719658e-07,7.308520245400001e-08,9.004568997999988e-08,1.3446791484931949e-06,3.756951034337521e-07,train
6.4893512600054e-07,4.487849558850008e-08,7.309187481399998e-08,9.018537302190002e-08,6.695185516219712e-07,2.6891783738443754e-08,train
7.6175279171617e-07,3.5898940016470996e-07,7.308466684100001e-08,9.013236502299999e-08,8.050759124026282e-07,3.5904247008841884e-07,train
6.224074305861199e-07,9.674228871146488e-07,7.3077750747e-08,9.019507000199996e-08,6.397283060562139e-07,1.1917319834281267e-06,train
8.59169698800102e-07,4.1523860484879003e-07,7.308340807099993e-08,9.008811582199992e-08,9.534084951508443e-07,4.1634357933284614e-07,train
9.29067526394445e-07,4.826923358469439e-07,7.308253549099996e-08,9.005689360800004e-08,1.1484625245800233e-06,4.852966991071886e-07,train
9.346643511372369e-07,9.348303931153989e-07,7.307588170499987e-08,9.005346686199998e-08,1.1757416830646904e-06,1.0394954965711638e-06,train
8.288493215369991e-08,7.631624598350979e-07,7.308131074999987e-08,9.044822017699994e-08,6.188832977887305e-08,7.82091358439659e-07,train
9.392117014459995e-08,6.290710206384239e-07,7.308342185100001e-08,9.044278168299992e-08,7.566653445908923e-08,6.368944441206972e-07,train
8.96721682037243e-07,2.4388281511797997e-07,7.308673117099999e-08,9.0071962388e-08,1.0369631014202879e-06,2.4186817862012287e-07,train
1.060453044367999e-07,9.434153915844291e-07,7.307931713899993e-08,9.043600383699991e-08,9.015125919361994e-08,1.0661558978895543e-06,train
3.6024318929368e-07,9.835247356509273e-07,7.308280900199994e-08,9.031701196899996e-08,3.6047184072744556e-07,1.4419965184793954e-06,train
9.47525014717688e-07,1.350055723803599e-07,7.308951398899997e-08,9.005053866599991e-08,1.2561041593863297e-06,1.2974421178084788e-07,train
4.8271414603902e-07,3.96216116857816e-07,7.308508492600001e-08,9.026001743500004e-08,4.887660347321945e-07,3.9695067368760914e-07,train
3.863735361476e-07,3.5344080272228e-07,7.308636831699994e-08,9.030468054399997e-08,3.877007787185584e-07,3.533954456666886e-07,train
7.861787669513e-07,9.456387035865604e-07,7.307588871000004e-08,9.0119851101e-08,8.377855993217437e-07,1.0740446206333406e-06,train
8.82334038853335e-07,2.6420349510413e-07,7.308627884099993e-08,9.007828484199998e-08,1.0014375991971386e-06,2.625821407225092e-07,train
4.221438262515099e-07,4.2146500380473403e-07,7.308484916099998e-08,9.028790967799999e-08,4.2506453566902575e-07,4.226946209289375e-07,train
7.022215422740006e-08,9.785826372969173e-07,7.308338520999997e-08,9.045622489800002e-08,4.499425127741141e-08,1.32767459147766e-06,train
3.5789432894142997e-07,6.193456411243919e-07,7.308156484599991e-08,9.031694096599994e-08,3.58037844876511e-07,6.266867736067514e-07,train
6.799749007508799e-07,2.499541710027999e-07,7.308699339799995e-08,9.0170067968e-08,7.051179430374485e-07,2.48059967146021e-07,train
7.04810123925e-07,6.741840964068879e-07,7.307909772599996e-08,9.015727260899987e-08,7.343469153127754e-07,6.846621950873044e-07,train
8.34191461098352e-07,9.623080811214784e-07,7.307654864999989e-08,9.009843951799998e-08,9.09503706619447e-07,1.1541428221757032e-06,train
9.3821432836552e-07,9.791878187195432e-07,7.307969069599988e-08,9.005324206299998e-08,1.1950734325166573e-06,1.3390180260293986e-06,train
9.483581479770619e-07,6.34503491551892e-07,7.30800906679999e-08,9.004831279499993e-08,1.2624582344123688e-06,6.426124752214854e-07,train
5.590264686851099e-07,5.335090914563719e-07,7.308220145700001e-08,9.022451905499997e-08,5.702781065902863e-07,5.375271445165143e-07,train
3.640316186933499e-07,2.582602494119798e-07,7.308824111700003e-08,9.031538017499997e-08,3.644258319385912e-07,2.565264786787057e-07,train
8.97410153138496e-07,8.660420208622026e-07,7.307575620200002e-08,9.006960073499997e-08,1.0388038018750168e-06,9.096302966376216e-07,train
2.0688509979289995e-07,9.657383933427785e-07,7.3079589844e-08,9.038738139899993e-08,2.005025232998996e-07,1.1782323104350252e-06,train
8.90746194723641e-07,1.7637852605066998e-07,7.30880355809999e-08,9.007479295699998e-08,1.0215263862744555e-06,1.7271723224796688e-07,train
1.6365712145369997e-07,6.0842359231094e-07,7.308298404200001e-08,9.040817354799995e-08,1.5445325787162413e-07,6.152528771030274e-07,train
8.904207920757669e-07,9.3341625373724e-07,7.307551914299993e-08,9.007285979800002e-08,1.0207024716137658e-06,1.0355413106798555e-06,train
8.98141014350601e-07,9.810290501000665e-07,7.307991201499996e-08,9.0070828474e-08,1.0407633020082934e-06,1.3772641345913455e-06,train
6.1155627469853e-07,8.38844227465629e-07,7.307676322399995e-08,9.01994685589999e-08,6.276865072544468e-07,8.727687036958351e-07,train
2.2369746201099997e-07,5.09556111831983e-07,7.308436682999999e-08,9.037990911499995e-08,2.182068595017747e-07,5.128685586617444e-07,train
7.640414742897e-07,4.852089235928608e-07,7.308221400099998e-08,9.013092414500001e-08,8.080649117460843e-07,4.878761989270013e-07,train
9.56522477704162e-07,9.649930504350116e-07,7.3077807612e-08,9.004505041799989e-08,1.336056870192039e-06,1.172727208348168e-06,train
1.830896576703e-07,5.56687759491585e-07,7.308373125700001e-08,9.039904904199998e-08,1.752853136282093e-07,5.614651017127095e-07,train
5.875153456882799e-07,3.4370280072527004e-07,7.308556532899991e-08,9.021206655000003e-08,6.012452047716514e-07,3.434865889858951e-07,train
9.50559936217524e-07,7.5002522118455e-07,7.307818315099997e-08,9.004706728400003e-08,1.2801796879213323e-06,7.673122581206595e-07,train
5.274629486009899e-07,1.9504200497247995e-07,7.308869561899998e-08,9.024021366499993e-08,5.363467241590053e-07,1.9191369573631773e-07,train
9.352760268830219e-07,9.221114352844518e-07,7.307579331300001e-08,9.00531387289999e-08,1.1789554403543389e-06,1.0072929410575868e-06,train
4.4882264565299986e-07,5.540273575732809e-07,7.308234887000004e-08,9.027510946599997e-08,4.530422159096431e-07,5.587136888868508e-07,train
9.43512632562637e-07,1.1050960924160997e-07,7.309000460799987e-08,9.00522153079999e-08,1.227732754397638e-06,1.0380233340396627e-07,train
9.16072872089689e-07,9.662237218093378e-07,7.307706035699992e-08,9.006203920799988e-08,1.0962665528536622e-06,1.1820674526671725e-06,train
6.4805030037313e-07,3.4204064092399e-07,7.308542895399993e-08,9.018438375499995e-08,6.68516091406978e-07,3.417954155459408e-07,train
9.273157842189479e-07,9.814622400721427e-07,7.308031483699999e-08,9.005816356699989e-08,1.1405649572991585e-06,1.387328799124788e-06,train
4.877314488544201e-07,1.7522909677084997e-07,7.3089304459e-08,9.025859803200002e-08,4.940752912125059e-07,1.7153215471886046e-07,train
1.8094403840469997e-07,6.81635918056235e-07,7.308151956199998e-08,9.039964664199994e-08,1.7299666368843507e-07,6.926278013541202e-07,train
4.353565143177699e-07,7.04451776292473e-07,7.307971216000005e-08,9.028082529499999e-08,4.3890646815795704e-07,7.172000330309839e-07,train
8.024145901900004e-08,9.69592795979407e-07,7.308145416400003e-08,9.045007200599992e-08,5.8450523620526664e-08,1.2109477726406466e-06,train
9.6141309389749e-07,5.52292160988831e-07,7.308212223700007e-08,9.004359022899994e-08,1.3935066139226205e-06,5.569211084457572e-07,train
9.15564665624148e-07,7.451553221177079e-07,7.307767920799986e-08,9.00619073789999e-08,1.0944901707625624e-06,7.618752041770668e-07,train
6.474853767619994e-08,8.39405776865621e-07,7.308052802299999e-08,9.045825614099997e-08,3.726251135558678e-08,8.734899131172568e-07,train
7.5529202151454e-07,6.873806976338189e-07,7.307864913099993e-08,9.013422915099989e-08,7.967093316858216e-07,6.987917710457243e-07,train
5.1089692261621e-07,9.750192015367399e-07,7.307935796699998e-08,9.024657037199999e-08,5.186635479019022e-07,1.2721626221551858e-06,train
9.502860081968159e-07,2.602542756246e-07,7.308709078500002e-08,9.004889950399997e-08,1.277913983650539e-06,2.585585259698138e-07,train
7.278179603116098e-07,3.531156085654899e-07,7.308488447099997e-08,9.0147877542e-08,7.621935751301723e-07,3.5306471541489205e-07,train
9.64735476630432e-07,7.01069568407481e-07,7.307972059799987e-08,9.004194157899994e-08,1.440818681268476e-06,7.135440191388915e-07,train
2.6863455633279993e-07,7.885293419060389e-07,7.307916419999983e-08,9.035796413299994e-08,2.6518702093167054e-07,8.112505654438193e-07,train
5.307615268710399e-07,4.89011245133738e-07,7.308309981099994e-08,9.023764286499996e-08,5.398764308199109e-07,4.917748407851107e-07,train
4.4976257437620004e-07,1.4652084345970003e-07,7.309004544000003e-08,9.027621898500003e-08,4.5403026615501006e-07,1.4178405581528452e-07,train
5.5588969861963e-07,8.972610597588563e-07,7.307636278399993e-08,9.022490758599998e-08,5.668884660112581e-07,9.583432256690504e-07,train
7.6836371651716e-07,9.738261178754364e-07,7.30780854379999e-08,9.012871579999993e-08,8.137422330827795e-07,1.256763986023278e-06,train
3.786726881333399e-07,9.797842544646602e-07,7.308119443300002e-08,9.030793946999996e-08,3.796657369062133e-07,1.350567719548419e-06,train
7.772430939222399e-07,9.740268238739994e-08,7.308985317099988e-08,9.012637003799995e-08,8.256043242477453e-07,8.964077314861035e-08,train
6.984245542821e-07,9.792431111334023e-07,7.307965518999985e-08,9.016102935899997e-08,7.267507296044573e-07,1.3400148523175785e-06,train
9.293590249782349e-07,9.790370387248994e-07,7.3079472672e-08,9.005695776800004e-08,1.1497588175149859e-06,1.3361642358686399e-06,train
2.1796222920479993e-07,1.145856104428099e-07,7.309198100800003e-08,9.038416273999991e-08,2.121804549646839e-07,1.0815948360872657e-07,train
7.150633004842699e-07,5.117405934861489e-07,7.308199404799987e-08,9.0153150259e-08,7.466540475343288e-07,5.151152642409676e-07,train
3.9905809508170983e-07,9.326322799298466e-07,7.3077126576e-08,9.029730915500003e-08,4.009319145864815e-07,1.0333713442845994e-06,train
5.7019575699921e-07,5.7885283945057e-07,7.308130865200006e-08,9.021916751499992e-08,5.82376180967767e-07,5.844431631633488e-07,train
9.4570845068573e-07,8.922581354862859e-07,7.307611605599995e-08,9.004880399700001e-08,1.242787892074485e-06,9.498590328817929e-07,train
8.46988787050039e-07,7.069663977416659e-07,7.307811747699995e-08,9.009259032299993e-08,9.312134579189929e-07,7.199288553934362e-07,train
8.10565907329954e-07,9.706602657662646e-07,7.307747583299996e-08,9.010938536299994e-08,8.726653346585895e-07,1.2214252960089245e-06,train
5.1226920514438e-07,9.555762746132547e-07,7.30772288439999e-08,9.024530038899999e-08,5.201270161628116e-07,1.1160293847681052e-06,train
3.7385485199042e-07,7.01765886956753e-07,7.308004738500001e-08,9.030924299599997e-08,3.74654306562031e-07,7.142923362914537e-07,train
6.6909438077344e-07,6.70724301408436e-07,7.307925107799998e-08,9.017355955699998e-08,6.925330955783667e-07,6.809709296935288e-07,train
9.055927671897169e-07,9.4088970761632e-07,7.307570992699991e-08,9.006618930399997e-08,1.062095642467511e-06,1.0577952789296516e-06,train
5.6360062696574e-07,8.822173165227001e-08,7.309088487599994e-08,9.02241623041999e-08,5.752268302769412e-07,7.954097312150854e-08,train
5.5252595886897e-07,8.956946592576716e-07,7.307639428599995e-08,9.022650806700001e-08,5.632590655503902e-07,9.556459330876606e-07,train
8.97340796492027e-07,2.0883006221409998e-07,7.308746528099994e-08,9.007175202499998e-08,1.0386266562933091e-06,2.0604942877340645e-07,train
9.64001780010565e-07,9.814365197331581e-07,7.308138788599987e-08,9.00434111529999e-08,1.4295859949973894e-06,1.3867459203556153e-06,train
8.41588666745204e-07,6.98128390099303e-07,7.307828934499991e-08,9.009505126200004e-08,9.218764859215673e-07,7.103644251289662e-07,train
6.264664009330008e-08,9.742435868287928e-07,7.308261406099995e-08,9.046042080399999e-08,3.4126964157311535e-08,1.2619423325838685e-06,train
8.30529730752582e-07,3.696525811592899e-07,7.308425850099993e-08,9.010118687600005e-08,9.035562642372729e-07,3.698964728583278e-07,train
9.44323069991246e-07,9.15794100934503e-07,7.307597384799991e-08,9.004941122399995e-08,1.2331530292862318e-06,9.934967813490273e-07,train
8.726644415420869e-07,4.179813038388539e-07,7.308342650699994e-08,9.008195658699995e-08,9.802724068011822e-07,4.191411374664256e-07,train
1.5638139875539993e-07,9.43374650159729e-07,7.307881602799995e-08,9.041111023799993e-08,1.4657338556879463e-07,1.0660164797073506e-06,train
1.6936357858979998e-07,1.0944341701802996e-07,7.309246164899999e-08,9.040734400799988e-08,1.605978368980714e-07,1.0265972377715167e-07,train
9.207717109389359e-07,9.830640609976913e-07,7.308088006399999e-08,9.006114642899993e-08,1.1136215221906215e-06,1.4287794304768009e-06,train
9.565033188920399e-07,4.136504356262929e-07,7.308443857599984e-08,9.00458453239999e-08,1.3359030227233045e-06,4.147239506517327e-07,train
4.8058026897913e-07,4.1196624887678297e-07,7.308477754899999e-08,9.026096119799994e-08,4.865096841638709e-07,4.130057937351959e-07,train
9.60873419146693e-07,9.542755940603264e-07,7.307726149099999e-08,9.004319163699986e-08,1.3864873712150793e-06,1.1097835635883835e-06,train
6.405721349079996e-08,3.2067054461629994e-07,7.308974213799992e-08,9.046044613299996e-08,3.624778973582815e-08,3.200537673185452e-07,train
9.569016269020268e-07,5.030586671161198e-07,7.308284248599998e-08,9.004543733200002e-08,1.340125420300451e-06,5.061938571393228e-07,train
2.3022299135499998e-07,2.6198094069521e-07,7.308895298400001e-08,9.0377800616e-08,2.2505357930208044e-07,2.60317653925823e-07,train
1.320186249049001e-07,1.0147755033420996e-07,7.3093034692e-08,9.042553532329998e-08,1.198068941733838e-07,9.40717539224707e-08,train
6.344245775074999e-07,7.43576966104533e-07,7.307813645499993e-08,9.018919893599988e-08,6.53161053992723e-07,7.601154173941461e-07,train
9.07174431057536e-07,9.832905812284505e-07,7.308094104999992e-08,9.006715528700003e-08,1.06688625616111e-06,1.4352526380681101e-06,train
7.9814002816033e-07,9.677648345088332e-07,7.307714156500006e-08,9.01148967069999e-08,8.545648945441401e-07,1.1946358575060337e-06,train
