A1,A2,A3,A4,C1,C2,bin
7.988705548999999e-07,8.8326005598e-07,2.910019851e-07,1.4045454762999997e-07,2.0640836660106206e-06,1.1498574759690955e-06,train
8.568958025999999e-07,9.420346503179999e-07,2.9091072809999996e-07,1.4039233818000002e-07,2.459753358149095e-06,2.69108986120803e-06,train
7.992926421e-07,9.18354758024e-07,2.909808622999999e-07,1.404559418199999e-07,1.4548331481530387e-06,2.0864850533511097e-06,train
8.321601294999999e-07,9.33883961687e-07,2.909345304999999e-07,1.4041734683999992e-07,1.8872335330977712e-06,2.4821179065055053e-06,train
7.477168548e-07,8.4483504899e-07,2.911127840999999e-07,1.4053079930999997e-07,1.5048274419171098e-06,8.094387820030907e-07,train
7.807063951e-07,9.192126951459999e-07,2.910080136e-07,1.4048191327e-07,1.03811236427291e-06,2.2422063089767267e-06,train
6.651561978e-07,8.697243854899999e-07,2.912677938e-07,1.4067959349999991e-07,2.1098145078365516e-07,1.5518622284892269e-06,train
6.602708299999999e-07,8.821119390199999e-07,2.9127099509999986e-07,1.4068959292e-07,2.1275226686215955e-09,1.8118975260534367e-06,train
8.313028103999999e-07,9.340255173049999e-07,2.909354054e-07,1.4041834674999994e-07,1.8558839262532262e-06,2.4970809049250053e-06,train
7.384860080999999e-07,7.9233227075e-07,2.9117329850000003e-07,1.405500943e-07,1.7288766875714428e-06,2.2855306476778538e-07,train
8.176640453999999e-07,8.8232641116e-07,2.909779672e-07,1.4043014483999997e-07,2.5432924477079786e-06,9.879349867130865e-07,train
7.777106070999999e-07,9.0748268467e-07,2.9101857009999994e-07,1.4048506760000003e-07,1.23542155472233e-06,1.877371813583105e-06,train
8.179911023e-07,9.0872305754e-07,2.909611120999999e-07,1.4043069862999996e-07,2.1263655137880013e-06,1.633342968464321e-06,train
6.818756065999999e-07,7.8686443768e-07,2.912956374e-07,1.4065195281e-07,1.0179904922197227e-06,4.2919983831985944e-07,train
7.006111034999999e-07,8.959649154699999e-07,2.911691353999999e-07,1.4061090968e-07,2.556236064967569e-07,1.9636048891192194e-06,train
8.0043141e-07,9.27480881434e-07,2.909756838e-07,1.4045587029999988e-07,1.2393678739693413e-06,2.438484378612001e-06,train
6.04150997e-07,7.7572727634e-07,2.9150810869999995e-07,1.4082436371999999e-07,3.217090955983194e-07,5.760594210583633e-07,train
7.138223025999999e-07,8.693723803e-07,2.9115942089999996e-07,1.4058682640999988e-07,7.846064580547202e-07,1.3505842635513408e-06,train
7.743932842e-07,7.960018503299999e-07,2.9110777139999996e-07,1.404940831199999e-07,2.3317447521226315e-06,4.952938969798748e-08,train
7.924531929e-07,8.701116164899999e-07,2.910204377999999e-07,1.4046338003999997e-07,2.082839871430047e-06,9.427080200546845e-07,train
8.41754831e-07,9.391327620879999e-07,2.9092389949999997e-07,1.4040775865999996e-07,2.0089492228048926e-06,2.676079061105111e-06,train
8.475129515999999e-07,9.23015065269e-07,2.909228724e-07,1.4039776573999996e-07,2.7286798221765916e-06,1.8513417389205115e-06,train
7.894849183e-07,9.126949055e-07,2.90997802e-07,1.4046879083999997e-07,1.367064135140388e-06,1.962047458379161e-06,train
6.786718746999999e-07,7.4806869827e-07,2.9133760039999997e-07,1.4066295314999996e-07,1.1651685559727416e-06,8.337773603378951e-08,train
7.869386661e-07,8.919544397e-07,2.910135536e-07,1.4047107881999998e-07,1.683073002894929e-06,1.4185332194458828e-06,train
8.112767184e-07,8.726053199e-07,2.9099284119999996e-07,1.4043830298999992e-07,2.4976517945931125e-06,8.499032635155592e-07,train
7.765923073999999e-07,8.5114464527e-07,2.9105885679999995e-07,1.4048656292999996e-07,1.952521295110531e-06,7.369518110034464e-07,train
8.265801253e-07,9.18534019537e-07,2.909460799999999e-07,1.4042111773999997e-07,2.155121470959714e-06,1.8811744516747181e-06,train
7.588920508e-07,8.205142953599999e-07,2.9111283889999997e-07,1.4051503991999996e-07,1.878343445712257e-06,4.32498007477089e-07,train
7.171332110999999e-07,8.864525128999999e-07,2.9114075549999983e-07,1.4058087608999996e-07,6.149327755145013e-07,1.667929030008225e-06,train
6.864797324e-07,7.5126994237e-07,2.913168411999999e-07,1.4064736370000004e-07,1.2413810540639006e-06,7.944730243718979e-08,train
7.741176529999999e-07,9.318246929249999e-07,2.9101407399999986e-07,1.404939009299999e-07,5.46102045206957e-07,2.8213422330998247e-06,train
7.735107323999999e-07,9.23554996722e-07,2.910176713e-07,1.404930891499999e-07,7.856241376805547e-07,2.454985547255032e-06,train
7.977737901e-07,9.26305278486e-07,2.909798865e-07,1.4045929941999994e-07,1.2124651609867185e-06,2.406923020904151e-06,train
8.526375941999999e-07,9.34691145944e-07,2.909149082999999e-07,1.4039460851999997e-07,2.5713165571631374e-06,2.3197972872272477e-06,train
7.530885427999999e-07,8.4568207324e-07,2.911025617e-07,1.4052224949999994e-07,1.5839080968759012e-06,7.931054504105402e-07,train
7.952798848e-07,9.058529754999999e-07,2.909929207e-07,1.4046013054999996e-07,1.6286977640892903e-06,1.7172745499650356e-06,train
7.872145505e-07,8.240346379699999e-07,2.910642094999999e-07,1.4047312170999994e-07,2.3968772383950664e-06,2.934009172021542e-07,train
6.278009279999999e-07,8.096260130099999e-07,2.914116054e-07,1.4076431301e-07,3.4692960313986355e-07,8.471627354445809e-07,train
7.618861625e-07,9.29401668552e-07,2.910350332e-07,1.4051166516999997e-07,3.9833743441797123e-07,2.782363708123377e-06,train
6.902972006999999e-07,8.9249960281e-07,2.911939403e-07,1.4063008189e-07,1.8593430930183374e-07,1.9234638147529082e-06,train
8.263791667999999e-07,9.24963931605e-07,2.909436701999999e-07,1.4042234482999998e-07,1.9852929556582838e-06,2.128021445629162e-06,train
8.212730768e-07,9.363346870849999e-07,2.9094645079999994e-07,1.4043110686999996e-07,1.479670075938634e-06,2.706219584908382e-06,train
8.275102347999999e-07,9.39199582538e-07,2.9093875219999995e-07,1.4042434317999986e-07,1.5503498593200272e-06,2.813977712850503e-06,train
7.852683325e-07,8.6688053159e-07,2.9103350799999995e-07,1.4047349647999998e-07,1.967189655109695e-06,9.338489718470656e-07,train
7.251182328e-07,8.3681127257e-07,2.9116177760000003e-07,1.405686311199999e-07,1.2367716985221727e-06,8.106592865042586e-07,train
8.354873112e-07,9.390746242039999e-07,2.9093013720000004e-07,1.4041490134999996e-07,1.8023843439514718e-06,2.7334117924158038e-06,train
8.174772018999999e-07,9.35212180265e-07,2.9095121120000004e-07,1.4043556637e-07,1.4158679497332268e-06,2.677803418147508e-06,train
7.880877446999999e-07,8.540307233099999e-07,2.9103893330000005e-07,1.404700439499999e-07,2.157391908608201e-06,7.061745226102219e-07,train
7.327741179000001e-07,8.248177796699999e-07,2.9115666779999996e-07,1.405565083799999e-07,1.4345294730343517e-06,6.232433303239522e-07,train
5.96943817e-07,7.611594926e-07,2.915427085999999e-07,1.4084424936999997e-07,3.266824919883049e-07,4.6487276845255476e-07,train
7.087662741999999e-07,8.302048743599999e-07,2.9120024619999994e-07,1.4059769646999993e-07,1.070663942699129e-06,7.980800067927616e-07,train
6.562048299999999e-07,7.8188187568e-07,2.913613180999999e-07,1.4070456601999996e-07,7.703335190984227e-07,4.739106590455853e-07,train
7.908938378e-07,9.0330792988e-07,2.910007317999999e-07,1.4046599410000003e-07,1.5803033995471486e-06,1.6760024466028237e-06,train
8.335767879e-07,9.32354102047e-07,2.909333608e-07,1.404152967499999e-07,1.982621549445265e-06,2.3932462458927123e-06,train
8.219522879e-07,9.34175695605e-07,2.9094599900000004e-07,1.4042964989999997e-07,1.575598528048172e-06,2.586520873149364e-06,train
8.359236282e-07,9.38509726811e-07,2.909297239e-07,1.4041415474000002e-07,1.8385417125393478e-06,2.6965691076466986e-06,train
7.31551091e-07,8.8593481338e-07,2.9111260059999994e-07,1.4055620113999995e-07,8.216128888715109e-07,1.589810239970577e-06,train
5.764593119999999e-07,7.430329988599999e-07,2.9162340299999997e-07,1.4090055943999996e-07,2.342846627117794e-07,3.646087048450626e-07,train
7.212310698e-07,7.9649264405e-07,2.912030474e-07,1.4057872091999993e-07,1.453692260442752e-06,3.591568348297276e-07,train
7.270160284e-07,8.9956219186e-07,2.9111283619999997e-07,1.4056425649999996e-07,5.457438152531849e-07,1.9333945590017905e-06,train
7.348755481999999e-07,8.4885156589e-07,2.911333961999999e-07,1.4055151556999998e-07,1.275388465367184e-06,9.303546536842054e-07,train
7.985028665999999e-07,8.746636776699999e-07,2.9100859039999996e-07,1.4045506959e-07,2.164315127306515e-06,9.838130385549786e-07,train
8.271053259999999e-07,8.8507359453e-07,2.9096496659999994e-07,1.4041856969e-07,2.7738169664900813e-06,9.646167738605626e-07,train
7.945921750999999e-07,8.3424343706e-07,2.91045138e-07,1.4046221813e-07,2.4771487778157823e-06,3.7402701656003923e-07,train
8.603931626999999e-07,9.33003299614e-07,2.909095533e-07,1.4038610207999998e-07,2.945807545727788e-06,2.146936256927865e-06,train
6.864128971e-07,8.6631819978e-07,2.912206485999999e-07,1.4063739279999994e-07,4.83628992996088e-07,1.4107252078756995e-06,train
7.594715668e-07,8.455122515e-07,2.910915640999999e-07,1.4051240314e-07,1.6920806106652817e-06,7.558492300403936e-07,train
7.682873295e-07,9.104418272899999e-07,2.910321601e-07,1.404991204399999e-07,9.999038113570624e-07,2.0230154845883476e-06,train
8.059296628999999e-07,8.3616259261e-07,2.910278213e-07,1.404469339599999e-07,2.7308818552937094e-06,3.1170040568434275e-07,train
8.1655993e-07,9.38774430573e-07,2.90951852e-07,1.4043773862999998e-07,1.2573787167059174e-06,2.8832782345516916e-06,train
8.148886436e-07,9.19477331842e-07,2.9095965630000004e-07,1.404357851099999e-07,1.809091564832437e-06,2.0109517617258765e-06,train
6.900549664e-07,7.98200253e-07,2.912673077999999e-07,1.4063502945999997e-07,1.049721410632811e-06,5.118304152218187e-07,train
6.26841823e-07,7.533417802299999e-07,2.914635369e-07,1.4077276727999996e-07,6.185120040655993e-07,3.1109655347743204e-07,train
8.630473685999999e-07,9.47219548145e-07,2.9090668259999995e-07,1.4038818067999992e-07,2.482801383766875e-06,2.9745020347098293e-06,train
8.255422865e-07,9.082601587399999e-07,2.909523533999999e-07,1.404213130499999e-07,2.3463614570133526e-06,1.5572777813805944e-06,train
7.051177728e-07,7.8716257235e-07,2.9124423519999995e-07,1.4060822818999994e-07,1.2934849497285236e-06,3.3684179645039457e-07,train
8.255459913e-07,9.0964028866e-07,2.9095166729999997e-07,1.404214884199999e-07,2.319118372807566e-06,1.5984601919335827e-06,train
8.133281017e-07,9.0908258802e-07,2.9096674079999996e-07,1.4043664339999998e-07,1.9964585345142405e-06,1.6807033911628014e-06,train
6.954856191999999e-07,7.493199270399999e-07,2.912985804e-07,1.4063055711e-07,1.3585315265173656e-06,2.3129249878485413e-08,train
8.435177579e-07,9.052679725399999e-07,2.909352537e-07,1.4040023200999992e-07,2.9780294068693356e-06,1.3039086615788974e-06,train
6.31876662e-07,8.3279163135e-07,2.9138132149999993e-07,1.4075309794999996e-07,2.2625081068029928e-07,1.1084539109479783e-06,train
7.745083176e-07,8.883070552999999e-07,2.910353234999999e-07,1.4048881466999993e-07,1.4914765236651111e-06,1.4135315345201735e-06,train
8.579478508e-07,9.31501242054e-07,2.9091159709999994e-07,1.4038831094999998e-07,2.891247957848635e-06,2.1027888402138815e-06,train
7.587309016e-07,8.023759058099999e-07,2.911283389e-07,1.4051687928999994e-07,1.9987570316295385e-06,2.2238994799832445e-07,train
7.736384846e-07,8.926319465399999e-07,2.9103385999999985e-07,1.4049023003999996e-07,1.4119535269732273e-06,1.5159394271692807e-06,train
8.287193720999999e-07,8.7465493021e-07,2.909703427999999e-07,1.4041669214999995e-07,2.9601285974734026e-06,7.389915480985849e-07,train
7.291148404999999e-07,8.4678159286e-07,2.9114603499999997e-07,1.4056123717e-07,1.2108384807266388e-06,9.279588778547018e-07,train
8.305824498e-07,9.20234715087e-07,2.909407951e-07,1.4041661728999993e-07,2.2334414312990053e-06,1.9079138490948517e-06,train
7.601462452999999e-07,8.252340118199999e-07,2.911067835999999e-07,1.4051268393999992e-07,1.8656930912232514e-06,4.832418284120168e-07,train
8.048179380999999e-07,9.26260149138e-07,2.909701408e-07,1.4044987101999996e-07,1.3783630512900981e-06,2.3537405432226644e-06,train
8.358791746e-07,9.24871281174e-07,2.909333559999999e-07,1.4041112111999997e-07,2.2792153452587595e-06,2.0393870248435875e-06,train
7.685271941999999e-07,8.657573794199999e-07,2.9106090049999994e-07,1.4049779179e-07,1.6572203356583146e-06,1.0170142786888333e-06,train
7.617354221999999e-07,8.7666436883e-07,2.910643166999999e-07,1.405078567199999e-07,1.4141245619535691e-06,1.2499999546276344e-06,train
8.020663627e-07,9.0876690142e-07,2.909818179e-07,1.4045127820999995e-07,1.7266363876562948e-06,1.754698927543144e-06,train
8.529531753999999e-07,9.38750523571e-07,2.909139550999999e-07,1.4039533227999994e-07,2.4350203018541093e-06,2.537139200267267e-06,train
7.04499509e-07,8.261236573099999e-07,2.9121257369999993e-07,1.4060568954999995e-07,1.0465770256879968e-06,7.657273414510158e-07,train
6.867407739e-07,8.8977901909e-07,2.912036503e-07,1.406367521499999e-07,1.8619902047812488e-07,1.8744649728035192e-06,train
8.269677484e-07,9.25396301045e-07,2.9094283959999993e-07,1.4042166909e-07,1.9906536127052156e-06,2.1406887204481387e-06,train
8.511328043e-07,9.26839998995e-07,2.909183864e-07,1.4039448162999998e-07,2.759800955303355e-06,1.9691174652172403e-06,train
6.636548989999999e-07,7.5062389727e-07,2.913708828e-07,1.4069284512999994e-07,9.900354799325218e-07,1.6370177070766046e-07,train
7.635961588e-07,9.21204881352e-07,2.9103496259999995e-07,1.4050748761999998e-07,6.659262333515643e-07,2.422805715494197e-06,train
8.452307791e-07,9.25093786409e-07,2.9092418350000005e-07,1.404006076799999e-07,2.590330858278336e-06,1.9578052968590933e-06,train
8.479997613999999e-07,9.32397446657e-07,2.909194119e-07,1.4039898527999996e-07,2.472545121747854e-06,2.25453469340688e-06,train
8.450952271e-07,9.30856540986e-07,2.909223438999999e-07,1.4040184852999994e-07,2.41650864838608e-06,2.2109442168770185e-06,train
8.404585974999999e-07,9.278047173949999e-07,2.9092772929999995e-07,1.4040633773999993e-07,2.3477307415980967e-06,2.1193019674284083e-06,train
7.549087376999999e-07,9.16231489344e-07,2.9105217949999997e-07,1.4052018703000003e-07,6.389509588752671e-07,2.2906259904441703e-06,train
7.339555131999999e-07,8.5456914328e-07,2.9113069999999993e-07,1.4055279574999998e-07,1.210340450761016e-06,1.0190888412393838e-06,train
8.719452488e-07,9.466170595439999e-07,2.909017032999999e-07,1.4037931939000002e-07,2.933512955996989e-06,2.8156189402816383e-06,train
7.658972539e-07,8.869978869599999e-07,2.910502093e-07,1.4050155321999996e-07,1.3528841953146829e-06,1.4349583706965224e-06,train
7.730773422e-07,8.7380999699e-07,2.910475324e-07,1.4049088389999997e-07,1.650941030012113e-06,1.1322082920008821e-06,train
8.333839729e-07,9.16928334811e-07,2.9093931769999993e-07,1.4041283717999995e-07,2.3988368402399297e-06,1.7648036927639704e-06,train
8.286096818e-07,9.292842752609999e-07,2.909396661999999e-07,1.4042052232999998e-07,1.9268317973702952e-06,2.2940519816506797e-06,train
7.812336889e-07,8.755701639899999e-07,2.910333898e-07,1.4047908671999994e-07,1.786727458361036e-06,1.1154089084801517e-06,train
7.004573814999999e-07,8.0669488802e-07,2.912373390000001e-07,1.4061471392999991e-07,1.1238970222515056e-06,5.598648689380574e-07,train
8.185011688999999e-07,8.7117339087e-07,2.9098474069999996e-07,1.404292776e-07,2.706524998208698e-06,7.643163794979311e-07,train
6.490015839999999e-07,8.497835724199999e-07,2.913229206e-07,1.4071421820000004e-07,2.491976066481861e-07,1.2854477090031988e-06,train
6.061946339999999e-07,7.159652657199999e-07,2.915567636e-07,1.4082757095999988e-07,5.741725485513731e-07,6.749433927636073e-08,train
8.542349634999999e-07,9.299641345289999e-07,2.909148647999999e-07,1.4039177212999994e-07,2.7883245806744494e-06,2.0730586957894088e-06,train
7.539793425e-07,8.9944349823e-07,2.910628050999999e-07,1.405203034899999e-07,9.588339861493659e-07,1.7928251624419661e-06,train
7.057255411e-07,8.085711185399999e-07,2.912245931e-07,1.4060495378999994e-07,1.1776379290213598e-06,5.582667700290726e-07,train
7.447795362999999e-07,8.3579042459e-07,2.911252958e-07,1.4053604873999993e-07,1.5327729839166833e-06,7.019446658294111e-07,train
8.189835668e-07,9.40747494303e-07,2.909487272999999e-07,1.4043533583999995e-07,1.2430150144809752e-06,2.9816108988994163e-06,train
7.515619404e-07,9.16982986239e-07,2.9105771109999983e-07,1.4052556593999996e-07,5.653608374021005e-07,2.336034950398198e-06,train
7.317032584e-07,9.26006656369e-07,2.9109091970000004e-07,1.4055934015999994e-07,7.958806987977352e-09,2.8050751247050707e-06,train
7.693664044999999e-07,8.9591157578e-07,2.9103877889999993e-07,1.4049666718999992e-07,1.2824922345226473e-06,1.618713480844864e-06,train
6.991599913e-07,8.201508625799999e-07,2.9122890309999995e-07,1.406159519799999e-07,1.0223391007323124e-06,7.165344979053294e-07,train
5.842678089999999e-07,8.0181525205e-07,2.915461834e-07,1.4087264275999996e-07,2.094649241546287e-08,8.874265674565066e-07,train
6.749514739e-07,8.788993499399999e-07,2.912379726e-07,1.4065975431999994e-07,2.049546276069074e-07,1.688460418356886e-06,train
7.699257664e-07,8.8493181925e-07,2.9104499009999985e-07,1.4049552217999993e-07,1.4534204133707666e-06,1.368221347653251e-06,train
6.41961589e-07,8.0690564665e-07,2.9137600110000003e-07,1.4073263133e-07,4.950933782824944e-07,7.735196134082813e-07,train
7.394962944999999e-07,7.997164876699999e-07,2.9116511759999997e-07,1.4054770240999995e-07,1.7000810178237017e-06,3.0200158044103575e-07,train
7.92525464e-07,9.0257903714e-07,2.909987877e-07,1.4046371562999998e-07,1.6282279193644328e-06,1.6455027072768084e-06,train
7.815511492999999e-07,8.7697651952e-07,2.9103196169999994e-07,1.4047861980999994e-07,1.7760195064396997e-06,1.1400136540823406e-06,train
7.263778345e-07,9.1913271362e-07,2.9110387400000003e-07,1.4056727180999997e-07,1.21846546822433e-07,2.5521491823770135e-06,train
6.20156146e-07,7.9248733826e-07,2.914473869999999e-07,1.4078380653999992e-07,3.761780324942108e-07,6.911394058231241e-07,train
8.266006577e-07,9.31805251494e-07,2.9094123999999993e-07,1.404234284299999e-07,1.7883737953697928e-06,2.4290253630653255e-06,train
7.942113398999999e-07,8.808490199199999e-07,2.910103202999999e-07,1.4046084708999993e-07,1.9914931638130053e-06,1.1331535626442208e-06,train
7.869232759e-07,9.35182200641e-07,2.909933598999999e-07,1.4047625919999997e-07,6.874544395113954e-07,2.9077767676211344e-06,train
7.258027384e-07,9.118679528399999e-07,2.9110844039999995e-07,1.4056726587999992e-07,2.874054050461533e-07,2.2991895845313263e-06,train
5.99345523e-07,8.176762616799999e-07,2.9148633539999995e-07,1.408322228699999e-07,4.6255742334343596e-08,1.0217223660907212e-06,train
7.213529853e-07,9.140912716209999e-07,2.9111609579999996e-07,1.405752453199999e-07,1.7368049799986075e-07,2.396277878272036e-06,train
6.49285027e-07,7.44962423e-07,2.914117555e-07,1.4072385694000002e-07,8.66143059486423e-07,1.6644910949026938e-07,train
6.983057719e-07,8.712186704399999e-07,2.911907750999999e-07,1.406148984899999e-07,5.692111329000028e-07,1.4489518189403497e-06,train
8.254102423999999e-07,9.0645656907e-07,2.9095352619999996e-07,1.4042136078999994e-07,2.377299174616061e-06,1.5059615474307662e-06,train
7.541039961999999e-07,8.8382894802e-07,2.910725728999999e-07,1.405196026099999e-07,1.1954036861708987e-06,1.4325932967232894e-06,train
7.974264016999999e-07,9.345002687529999e-07,2.9097809689999983e-07,1.4046153412999995e-07,9.432682481149605e-07,2.796130826919984e-06,train
7.496429762999999e-07,8.1214711053e-07,2.9113597789999995e-07,1.4053022076e-07,1.7810993610920616e-06,3.8595197288520136e-07,train
7.491145023999999e-07,8.9140527298e-07,2.910764097999999e-07,1.4052763268999996e-07,1.008206110435134e-06,1.623287591423253e-06,train
8.289530591e-07,9.38153521755e-07,2.909372509e-07,1.404222822699999e-07,1.63449599012354e-06,2.740468721945574e-06,train
7.48448448e-07,8.499087941799999e-07,2.911075326e-07,1.4052939977999992e-07,1.4721388702238043e-06,8.781920613652007e-07,train
7.626729418999999e-07,9.164170292529999e-07,2.9103861659999997e-07,1.4050827458999997e-07,7.681011386519711e-07,2.252397993240252e-06,train
7.476156841999999e-07,8.7484343688e-07,2.910903297e-07,1.4052995239999997e-07,1.203983412558981e-06,1.2905765735488981e-06,train
7.745447770999999e-07,9.321926341539999e-07,2.910132760999999e-07,1.4049334617999998e-07,5.418996174447222e-07,2.8368641651853726e-06,train
6.717195732999999e-07,8.4729291787e-07,2.9126903919999993e-07,1.4066703095e-07,5.051788151375693e-07,1.1693188879869943e-06,train
6.780865284999999e-07,7.472377856199999e-07,2.9133966780000004e-07,1.4066424149999992e-07,1.1621003361427922e-06,7.847241183477772e-08,train
6.653379784e-07,8.841076965099999e-07,2.9125736989999994e-07,1.4067916145e-07,2.84049313033069e-08,1.8347767175517214e-06,train
7.394231126999999e-07,8.878853871899999e-07,2.910964986e-07,1.4054313952999991e-07,9.097750161604699e-07,1.5936861443993195e-06,train
7.437680795e-07,9.124995048499999e-07,2.9107394069999996e-07,1.4053755562e-07,5.428902317028601e-07,2.2260027712321742e-06,train
5.543019839999999e-07,7.131599880799999e-07,2.917259539999999e-07,1.4096774698999993e-07,1.6760328865146035e-07,1.8159553619118674e-07,train
8.439406508e-07,9.37336654438e-07,2.9092202879999997e-07,1.4040471564e-07,2.153923671589475e-06,2.5520986241038528e-06,train
7.462608676e-07,8.557221174599999e-07,2.911069938000001e-07,1.405326272599999e-07,1.3843402786765136e-06,9.76232010169853e-07,train
8.371382724e-07,9.1729555324e-07,2.909352245000001e-07,1.4040858588999994e-07,2.510558004405574e-06,1.7428204555536888e-06,train
8.582516470999999e-07,9.318110763619999e-07,2.909113109999999e-07,1.4038807106999996e-07,2.893993130402511e-06,2.114051073729084e-06,train
7.773792531e-07,9.22867225736e-07,2.910117999e-07,1.404873459999999e-07,8.787685045699538e-07,2.4029106274005234e-06,train
6.13273456e-07,8.3393326562e-07,2.914321331999999e-07,1.4079662941e-07,4.880330490679019e-08,1.1810467560555795e-06,train
7.000681057e-07,7.5905636544e-07,2.912798210999999e-07,1.4062078764999995e-07,1.3710160988115118e-06,9.071227830015727e-08,train
8.184680230999999e-07,9.0665598557e-07,2.9096164389999997e-07,1.4042997902e-07,2.1792210103160344e-06,1.569150514686458e-06,train
7.081390585999999e-07,8.4925176494e-07,2.911864160999999e-07,1.4059763642e-07,9.10227948772041e-07,1.0556206864830025e-06,train
6.997583854999999e-07,8.033629897799999e-07,2.912417159e-07,1.4061637379999993e-07,1.1353570936119958e-06,5.268876819537733e-07,train
8.249456911e-07,8.9538827588e-07,2.9096061119999994e-07,1.4042142214e-07,2.556365511157999e-06,1.2183625534750718e-06,train
7.958938697e-07,9.21701107891e-07,2.9098426759999997e-07,1.4046108899e-07,1.2951651541454763e-06,2.2341688754737603e-06,train
7.206936905999999e-07,8.9209691183e-07,2.9112993890000006e-07,1.4057484418999996e-07,5.798848574521791e-07,1.7785892395319333e-06,train
7.980134845999999e-07,8.5177694823e-07,2.9102629529999995e-07,1.4045652176999997e-07,2.398003691433134e-06,6.014620529098956e-07,train
7.66133813e-07,9.158240251959999e-07,2.9103314659999993e-07,1.4050297911999987e-07,8.434773945073616e-07,2.2114716386528906e-06,train
7.344777789e-07,8.4526987278e-07,2.911368979e-07,1.4055234268999992e-07,1.3005182391847958e-06,8.814045507489449e-07,train
7.653850002999999e-07,9.282314378379999e-07,2.910294898999999e-07,1.4050607208999997e-07,4.983583143116049e-07,2.7064827186691806e-06,train
8.228649899e-07,9.41237940752e-07,2.909440506e-07,1.4043067440000004e-07,1.3312118271327481e-06,2.9787503262322295e-06,train
7.241776481999999e-07,9.19780346594e-07,2.911078967e-07,1.4057111761e-07,7.295863042421891e-08,2.5886063668861126e-06,train
7.587753946999999e-07,9.168785365809999e-07,2.910450864e-07,1.4051432335999995e-07,6.893718765149869e-07,2.29124967378787e-06,train
8.002007866e-07,9.37582475427e-07,2.9097364189999997e-07,1.4045867469999997e-07,8.932134421423345e-07,2.943967903332966e-06,train
5.33043246e-07,7.138709980599999e-07,2.9180245589999984e-07,1.4103248022999992e-07,9.352037750283483e-09,2.3496658952199023e-07,train
8.382659011999999e-07,9.200409066729999e-07,2.909328526999999e-07,1.4040760911999993e-07,2.48204440670983e-06,1.8303044406773169e-06,train
8.164512751999999e-07,9.1061252793e-07,2.9096192879999997e-07,1.4043274756e-07,2.0473611532163844e-06,1.7026652257658535e-06,train
7.965433502999999e-07,8.492459705799999e-07,2.91030343e-07,1.4045865152e-07,2.3883794848386088e-06,5.73888562078368e-07,train
8.664605354e-07,9.47677114152e-07,2.9090469899999994e-07,1.4038497229999988e-07,2.615080016406344e-06,2.966263710729701e-06,train
7.808622362e-07,9.22382832001e-07,2.910064828e-07,1.4048224475999993e-07,9.603952688002735e-07,2.361421118587057e-06,train
6.646204355999999e-07,7.9204946263e-07,2.9133174330000004e-07,1.4068594358999998e-07,8.039762401317285e-07,5.440807107799491e-07,train
7.90322532e-07,8.5580264337e-07,2.910343479999999e-07,1.4046684127999994e-07,2.1877661783222003e-06,7.185039171158305e-07,train
7.502830788999999e-07,9.050976770399999e-07,2.9106607700000003e-07,1.405264285499999e-07,7.973200550235044e-07,1.9656802032662677e-06,train
7.972973595999999e-07,8.173356721399999e-07,2.9105514279999993e-07,1.4045978390999998e-07,2.6752418348337482e-06,1.319648609939419e-07,train
8.51116775e-07,9.399018957019999e-07,2.909153419999999e-07,1.4039764115999995e-07,2.3185225891397143e-06,2.624461521358073e-06,train
6.537869889999999e-07,8.160467762799999e-07,2.913380542e-07,1.4070624071999988e-07,5.535059284972321e-07,8.358447608216414e-07,train
8.227290354e-07,9.037240707199999e-07,2.909581659999999e-07,1.4042442789000002e-07,2.3513170045488893e-06,1.452025519826654e-06,train
8.026517822e-07,8.416791402499999e-07,2.9102779509999994e-07,1.4045089794000004e-07,2.601266090151978e-06,4.163699659126816e-07,train
7.998763791e-07,8.5144749004e-07,2.9102396639999994e-07,1.4045400888999996e-07,2.4444373971810176e-06,5.825655690418045e-07,train
6.639283062999999e-07,7.6826592203e-07,2.9135434909999994e-07,1.406899903299999e-07,9.149137479958356e-07,3.197770059298565e-07,train
6.886609255e-07,8.9681724822e-07,2.9119491370000003e-07,1.4063338472999994e-07,9.479554225737086e-08,2.0378721406616057e-06,train
6.59528073e-07,7.935343353999999e-07,2.9134293309999993e-07,1.4069630206999998e-07,7.435957951450431e-07,5.766659604256363e-07,train
7.759469681999999e-07,8.218079026199999e-07,2.910835126e-07,1.4048940186000002e-07,2.1827170517659672e-06,3.4287728865198764e-07,train
8.540058773999999e-07,9.342489403139999e-07,2.909139648999999e-07,1.4039305023e-07,2.6403242428676802e-06,2.282165323448126e-06,train
6.590853909999999e-07,7.794021071599999e-07,2.913563015999999e-07,1.4069878932999994e-07,8.118133493999733e-07,4.4040650537788584e-07,train
8.511732152e-07,9.24276088822e-07,2.9091926270000003e-07,1.4039401195999987e-07,2.832460829194512e-06,1.8627173550140753e-06,train
6.81037554e-07,8.532840373e-07,2.9124269959999997e-07,1.406483096299999e-07,5.532835443968819e-07,1.222505484277263e-06,train
7.661510581999999e-07,8.348118081699999e-07,2.910888460999999e-07,1.4050295889999993e-07,1.8982570394672856e-06,5.709380473751386e-07,train
6.122060969999999e-07,7.552127496799999e-07,2.915030033e-07,1.4080722249999998e-07,4.808170858777693e-07,3.707122831322045e-07,train
