A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,bin
9.176309862195739e-07,9.220274588108012e-08,7.309232595040007e-08,7.411042103929996e-08,4.984544831613995e-08,1.802557164287978e-08,1.396962689222314e-08,4.649941204906998e-08,1.7555849295299915e-08,3.1356567370760004e-08,1.1019689132926647e-06,8.394049104422346e-08,train
9.644267981003313e-07,9.841033690531503e-07,7.308493789419985e-08,7.40931900139999e-08,4.984746298869989e-08,1.8027454019409905e-08,1.3969377365166255e-08,4.650169483449983e-08,1.7557512243699936e-08,3.146618712099007e-08,1.4361668548030617e-06,1.4600178021048205e-06,train
9.409035764917996e-08,3.0951119936790096e-07,7.309195647390025e-08,7.41840378248e-08,4.984693926929999e-08,1.8025930701549867e-08,1.4299134074524974e-08,4.646933154018004e-08,1.7561660516699937e-08,3.1347761293909796e-08,7.58793574286602e-08,3.087004049889768e-07,train
6.334593100149984e-08,3.781188809124829e-07,7.309146995120006e-08,7.42061458982e-08,4.984706690375989e-08,1.8026180716849883e-08,1.431245595754384e-08,4.6468085562029925e-08,1.7562012642800068e-08,3.1350182996070033e-08,3.5244345073514706e-08,3.785157540369438e-07,train
9.629161350098132e-07,4.4681136195783304e-07,7.308647809069982e-08,7.410187016599989e-08,4.984571964806996e-08,1.802554997147004e-08,1.3959562554920136e-08,4.6500586487190065e-08,1.7555948683900038e-08,3.1455582583279864e-08,1.414121476657576e-06,4.485760138517593e-07,train
3.8824627633889004e-07,5.76787701108061e-07,7.308461033140001e-08,7.412949921149992e-08,4.9846305837029994e-08,1.8025287185629824e-08,1.4176953140057265e-08,4.647861438077999e-08,1.7559407677499805e-08,3.132619982719997e-08,3.8965395014157974e-07,5.822979170967574e-07,train
9.452876448843841e-07,5.611539770809099e-07,7.308361767499977e-08,7.409914019369993e-08,4.984555069769002e-08,1.80253410804298e-08,1.396240762959694e-08,4.649900855809995e-08,1.7555824530699916e-08,3.139613023216005e-08,1.239950358378644e-06,5.660899717589717e-07,train
9.255013321850859e-07,9.838771191936738e-07,7.308363207280006e-08,7.409324836109981e-08,4.984715185342993e-08,1.8027200017349846e-08,1.397726091316111e-08,4.649922929315001e-08,1.7557409962199813e-08,3.136667027949995e-08,1.1328127299056196e-06,1.452862881692779e-06,train
4.881802784914989e-07,1.6305726884767e-07,7.309196123120002e-08,7.413174542479985e-08,4.98459577382e-08,1.8025507761020104e-08,1.4135796678208735e-08,4.648353944479003e-08,1.755858800779987e-08,3.132076650990999e-08,4.945530415694117e-07,1.5895661247639624e-07,train
9.637294190949753e-07,8.180839493763273e-07,7.307994981270005e-08,7.409393033220003e-08,4.984594509903006e-08,1.802545481775005e-08,1.3960527750537955e-08,4.649951378250993e-08,1.755610221659993e-08,3.145927477914993e-08,1.425816633121059e-06,8.466235016693285e-07,train
9.516414461060831e-07,4.2468319018440897e-07,7.308631925270001e-08,7.410210490480003e-08,4.984551103380991e-08,1.8025445296830154e-08,1.3960861260961746e-08,4.6499800978389985e-08,1.7555860083899907e-08,3.141260021243988e-08,1.2895517069776266e-06,4.259788470389215e-07,train
7.48390898882752e-07,9.779054169769781e-07,7.308142943459996e-08,7.410072552630005e-08,4.984685797185984e-08,1.8026476323099856e-08,1.403969550660775e-08,4.6491732043739906e-08,1.7558023795699927e-08,3.131429636662e-08,7.878953627887023e-07,1.3159175166087441e-06,train
6.134513933350029e-07,9.462960708805968e-07,7.307882999849997e-08,7.410758168719998e-08,4.984638322296993e-08,1.8025556713530003e-08,1.4088818283270783e-08,4.648588656140004e-08,1.7558236666100105e-08,3.1314342616359996e-08,6.297898548848571e-07,1.0764465495171415e-06,train
8.892655378982109e-07,2.50296976102657e-07,7.30888726776998e-08,7.410776510219999e-08,4.984537253454003e-08,1.802539766130021e-08,1.3979319535183198e-08,4.6497477433070005e-08,1.7556012777999913e-08,3.133662204727004e-08,1.0179119358197841e-06,2.4840900438935857e-07,train
8.390759947133799e-07,3.493076472788549e-07,7.308699778859989e-08,7.410784375839998e-08,4.984540790184985e-08,1.8025247352149792e-08,1.3997810342682733e-08,4.6495186898959885e-08,1.7556310313599934e-08,3.132082280878005e-08,9.176582100620911e-07,3.491895020513938e-07,train
9.450136341094392e-07,7.063930733214002e-08,7.309326344969996e-08,7.411041227309997e-08,4.9845554846679846e-08,1.8025621100319995e-08,1.3961921413513895e-08,4.650089275132008e-08,1.7555866793999836e-08,3.1396729247580024e-08,1.2380475025638393e-06,5.9545710345170257e-08,train
7.14186185415799e-07,2.1931080582034906e-07,7.308987845179997e-08,7.411716817309984e-08,4.984551166815987e-08,1.8025326940739827e-08,1.4045740666935004e-08,4.649117087844987e-08,1.7557039690099936e-08,3.1312484926359904e-08,7.456087109057323e-07,2.1677384380597527e-07,train
8.051980230050003e-08,9.774869539431574e-07,7.308564402189993e-08,7.417982434610003e-08,4.984830915577999e-08,1.8027175872760176e-08,1.4312011715212032e-08,4.646859145440998e-08,1.7562925819699964e-08,3.135025775052001e-08,5.881570918964929e-08,1.3088438460736718e-06,train
5.84062353761672e-07,8.701909255177784e-07,7.307885269859988e-08,7.411040301869995e-08,4.984619580190007e-08,1.8025249431069977e-08,1.4098880460754756e-08,4.648465814758992e-08,1.7558214997999933e-08,3.1314944683820096e-08,5.974762397284183e-07,9.156075058120821e-07,train
9.461956047817157e-07,2.4375132440251094e-07,7.308959514239994e-08,7.410616696049987e-08,4.98454372361998e-08,1.8025500534849893e-08,1.396179115714895e-08,4.6500103730680004e-08,1.7555852806999835e-08,3.13987815245899e-08,1.2464188861110733e-06,2.41733446198899e-07,train
1.415408891924799e-07,5.435894552136599e-07,7.308685379469991e-08,7.416134832589989e-08,4.984680841949e-08,1.8025590388480174e-08,1.4279302104547902e-08,4.6470214550369875e-08,1.75612350246001e-08,3.134374842311996e-08,1.303587039091041e-07,5.479269521004295e-07,train
6.65758224185542e-07,7.349038060742916e-07,7.308048235190007e-08,7.410854411169996e-08,4.984582390193998e-08,1.802516888190011e-08,1.4065603428306926e-08,4.648781059914996e-08,1.755749828409997e-08,3.1312206770409965e-08,6.887076387985158e-07,7.505007189578455e-07,train
8.58021199896114e-07,1.0706676581599992e-07,7.309181343229993e-08,7.411242543529979e-08,4.984541453067993e-08,1.8025458815579753e-08,1.399047582411484e-08,4.6496943044709815e-08,1.7556134911300048e-08,3.13257529589701e-08,9.512812508864359e-07,1.0010531882598795e-07,train
9.199469612853313e-07,5.21760598011882e-07,7.308395369360003e-08,7.410057734800014e-08,4.984547653838985e-08,1.8025230484799855e-08,1.396938876108993e-08,4.649782490234001e-08,1.7555879924199965e-08,3.135784124840987e-08,1.110582088777034e-06,5.254242954780764e-07,train
3.6085144449792996e-07,9.842510236865695e-07,7.308560477100006e-08,7.412577267609996e-08,4.98480020773899e-08,1.8027310777730028e-08,1.419780677765808e-08,4.6479046846710026e-08,1.7561131782199966e-08,3.1330985505329986e-08,3.6110450388703736e-07,1.4645910564567234e-06,train
6.134220830279489e-07,7.077746677820985e-08,7.309344106920017e-08,7.41264169300001e-08,4.984587958794994e-08,1.802556099963996e-08,1.4085464939522803e-08,4.6488346868239976e-08,1.7557732569399937e-08,3.131513076066995e-08,6.297604214562079e-07,5.970780305931195e-08,train
9.67034506543764e-07,9.537098670468807e-07,7.307990357870004e-08,7.409195561309991e-08,4.9846493125670067e-08,1.8026016815169908e-08,1.3963080091117984e-08,4.650012208915998e-08,1.7556520704799898e-08,3.147904529478985e-08,1.478925813625451e-06,1.1071397171232432e-06,train
4.3592862755799916e-08,6.341405583081539e-07,7.308787697599991e-08,7.423188154479994e-08,4.984743600656996e-08,1.8026338950689783e-08,1.4321612564455195e-08,4.646662194928988e-08,1.756257572190006e-08,3.135151946848993e-08,1.970151920961727e-09,6.42227421606032e-07,train
6.93419325454482e-07,9.43667587130695e-07,7.30784260925001e-08,7.410312484070006e-08,4.9846268547290064e-08,1.8025463918429794e-08,1.4057037777776046e-08,4.648872802840004e-08,1.7557719981100148e-08,3.131234814752003e-08,7.208545558547735e-07,1.0670562048371107e-06,train
9.578959893699754e-07,9.163663984271955e-07,7.307872044579988e-08,7.409194032839991e-08,4.9846083632089885e-08,1.8025540567729952e-08,1.3961934079560721e-08,4.64990421066799e-08,1.7556224804200047e-08,3.143340712911999e-08,1.3511239192588665e-06,9.947033821453828e-07,train
2.3136726219647994e-07,5.951378729761659e-07,7.308515194109989e-08,7.414406341049993e-08,4.984663793897998e-08,1.8025430255369848e-08,1.4241739762440093e-08,4.6473085991979964e-08,1.756047389080012e-08,3.133703083859003e-08,2.2625093814837306e-07,6.013858079444583e-07,train
7.65218561685104e-07,9.82026739306275e-07,7.308272914990007e-08,7.410031788470002e-08,4.98471057456499e-08,1.802680359442973e-08,1.4034771766535829e-08,4.649281204168003e-08,1.7558160499199823e-08,3.131549228279984e-08,8.096151407906791e-07,1.401087740202234e-06,train
1.4103994897511997e-07,8.913815644963422e-07,7.308132110479999e-08,7.415408266340007e-08,4.9847126586349866e-08,1.802565636085994e-08,1.4280882659234853e-08,4.646925768559998e-08,1.75614480874e-08,3.134363955682001e-08,1.298032945054658e-07,9.483806863511914e-07,train
8.188306029100989e-07,1.8747885946552494e-07,7.309018398239988e-08,7.411244820339993e-08,4.984537996309002e-08,1.802541206733969e-08,1.400524534364578e-08,4.649508943495997e-08,1.7556396052900022e-08,3.1318028291019965e-08,8.851875724992335e-07,1.8414364494004494e-07,train
3.5484356065020993e-07,3.2335458047963594e-07,7.308944598600006e-08,7.413777320930001e-08,4.9846206702339856e-08,1.8025421399829696e-08,1.4190336066757947e-08,4.647824173090997e-08,1.7559551372599807e-08,3.132875119775003e-08,3.5486362107143235e-07,3.22784132135622e-07,train
2.0622307901524977e-07,3.0389256271378596e-07,7.30907895609999e-08,7.415394124889985e-08,4.9846579241659894e-08,1.802562450799008e-08,1.4251877607085075e-08,4.647324441639995e-08,1.7560656243500006e-08,3.1339349929839876e-08,1.9981179814132107e-07,3.0298384198946587e-07,train
7.337527559260002e-08,9.688553816542336e-07,7.308426447479995e-08,7.418483595160002e-08,4.984797844647002e-08,1.8026723306980127e-08,1.4313283733267977e-08,4.6467843504729916e-08,1.756274948699982e-08,3.1350115731009994e-08,4.936441951980808e-08,1.204140926440742e-06,train
7.60500281063054e-07,7.667639229493647e-07,7.307965989499978e-08,7.410272708700003e-08,4.984571136473e-08,1.8025137975829917e-08,1.4028639646119922e-08,4.64910954670799e-08,1.7556897139899853e-08,3.131254231198001e-08,8.034613003215938e-07,7.861845902533115e-07,train
4.2728151308196005e-07,7.593645650974117e-07,7.308118860949996e-08,7.412271847119987e-08,4.984629297033991e-08,1.8025202319890273e-08,1.416151120633494e-08,4.647942905706993e-08,1.7559199216499887e-08,3.132342616555013e-08,4.3044477678383116e-07,7.777995290144006e-07,train
9.503480121307359e-07,6.305983341861995e-08,7.309366842579986e-08,7.411057171839996e-08,4.984566840041989e-08,1.8025719378089983e-08,1.3960715395594774e-08,4.650129811314989e-08,1.7555797872400002e-08,3.1410034206939895e-08,1.2785640612097634e-06,5.0518540584082616e-08,train
9.62521304853782e-07,9.652347356229538e-07,7.30804259055999e-08,7.409183596720001e-08,4.984655223137978e-08,1.8026206074680207e-08,1.3964183287267817e-08,4.64999750017899e-08,1.755667132070012e-08,3.145432102474992e-08,1.4085503242213407e-06,1.1745255271348524e-06,train
9.632499654077636e-07,9.591345911487196e-07,7.307995901319998e-08,7.409172905239981e-08,4.9846454488129934e-08,1.8026017957679922e-08,1.3963460277804789e-08,4.6499918559749884e-08,1.7556570161999768e-08,3.145776649054996e-08,1.4188209968969446e-06,1.134926174813526e-06,train
9.164126257363149e-07,5.196309943853178e-07,7.308401282729995e-08,7.410075775509996e-08,4.98454542544998e-08,1.8025248816269747e-08,1.397049020496788e-08,4.649768211382996e-08,1.7555937635299895e-08,3.1354477183719925e-08,1.0975697173678355e-06,5.232322973545694e-07,train
1.556612181476501e-07,9.838504651042772e-07,7.30867356686e-08,7.41511414692e-08,4.98484670347601e-08,1.802747953508016e-08,1.4282783569329943e-08,4.647190997368995e-08,1.756266743609983e-08,3.134550056301995e-08,1.4576738642924925e-07,1.451855283778383e-06,train
9.67708346192174e-07,9.472368321645533e-07,7.307975457849992e-08,7.409207207359996e-08,4.9846397698410104e-08,1.802592981790985e-08,1.3962709746786102e-08,4.650006947361989e-08,1.7556521121799936e-08,3.148330664831991e-08,1.4910171253751722e-06,1.0800092665429036e-06,train
8.36173785969509e-07,1.3780463726715998e-07,7.309108488709998e-08,7.41127090055e-08,4.984536990429997e-08,1.802546662249968e-08,1.3998625903741785e-08,4.6495921790670025e-08,1.7556316070000057e-08,3.13207895814798e-08,9.128145830424482e-07,1.326771719328568e-07,train
8.982040236754479e-07,3.2538955959473086e-07,7.308749383670003e-08,7.410570402189993e-08,4.984537718231992e-08,1.8025383738149976e-08,1.3976299786279818e-08,4.649763869797993e-08,1.7555947864599797e-08,3.134130776283008e-08,1.0410231729893477e-06,3.2485469001594833e-07,train
7.244646416018531e-07,9.023093288097058e-07,7.307800018219998e-08,7.410192131369996e-08,4.984595624457979e-08,1.8025247114389973e-08,1.4043697307185818e-08,4.648953799552995e-08,1.7557316174600183e-08,3.131193090342998e-08,7.580927383019604e-07,9.6729152739758e-07,train
9.142560266699663e-07,9.812327874881193e-07,7.308236034019983e-08,7.409318615929991e-08,4.9846886499719865e-08,1.8026848305309913e-08,1.3979382649717845e-08,4.649837564341992e-08,1.755728582879972e-08,3.1354840728869846e-08,1.0899810030715185e-06,1.3819501862842755e-06,train
6.050793541263309e-07,1.2479383031219995e-07,7.309217981720001e-08,7.412548199179973e-08,4.984579476959013e-08,1.8025462342090044e-08,1.408878041697522e-08,4.648777822626e-08,1.755776763600004e-08,3.1315176681139866e-08,6.205388622714772e-07,1.1899337986732117e-07,train
9.490085445703513e-07,8.852902131240018e-07,7.307847876250007e-08,7.409231285049987e-08,4.9845851894359984e-08,1.8025348405700323e-08,1.39629264710621e-08,4.649840567479995e-08,1.7556114256100086e-08,3.140499572910991e-08,1.2676706155737583e-06,9.385360859248697e-07,train
9.546618520161784e-07,8.765979052414503e-07,7.307882255689974e-08,7.409248662900001e-08,4.984586212116008e-08,1.8025448152359907e-08,1.3961755079263081e-08,4.649871677323986e-08,1.755604219140006e-08,3.142158049092988e-08,1.3173694528124416e-06,9.251067617000053e-07,train
5.279457726733799e-07,9.638801322757695e-07,7.308013703830001e-08,7.411276655889997e-08,4.9846768277469956e-08,1.8025934382529956e-08,1.412445153406536e-08,4.648327894335998e-08,1.7559112912299974e-08,3.13187153953298e-08,5.36863049373194e-07,1.16469419785648e-06,train
2.3051495895049993e-07,3.940757875431529e-07,7.308886613010017e-08,7.414864240499981e-08,4.9846528796189945e-08,1.802551676277e-08,1.4241831707145057e-08,4.64737084171899e-08,1.756043070069983e-08,3.1337326078330116e-08,2.2535780680677703e-07,3.947693452206554e-07,train
8.614319409250429e-07,4.970044630849009e-07,7.308425363590007e-08,7.410344996119994e-08,4.984543345053999e-08,1.8025208770019697e-08,1.3989700406456918e-08,4.649558167533996e-08,1.7556216516999733e-08,3.1325794782849865e-08,9.577658605923121e-07,4.999767781145823e-07,train
5.033789081650004e-08,4.943087455401551e-07,7.308993624960008e-08,7.422161701649991e-08,4.984729869939e-08,1.8026249952199825e-08,1.4318334732422008e-08,4.646733888666985e-08,1.756231223560002e-08,3.135106008491988e-08,1.4501518365513889e-08,4.972089716915511e-07,train
5.60796750205752e-07,4.5366301194817796e-07,7.308600086490007e-08,7.412073344739993e-08,4.984585527754002e-08,1.802523744388999e-08,1.4106837185946098e-08,4.648496299906983e-08,1.755818190239997e-08,3.13163406934699e-08,5.721968451802546e-07,4.555789572802488e-07,train
1.515670521837101e-07,8.413770441399634e-07,7.308175762899987e-08,7.415241937179998e-08,4.984695550904997e-08,1.8025537130519803e-08,1.4276024341371929e-08,4.646966756495994e-08,1.7561272654800052e-08,3.13427254841599e-08,1.4134123513219953e-07,8.760521201408274e-07,train
9.389119913621128e-07,4.3552563728154405e-07,7.30858289481001e-08,7.41020049617999e-08,4.9845438021339944e-08,1.8025366826169872e-08,1.3963721920599875e-08,4.649904992922007e-08,1.7555836871400116e-08,3.1383516957850006e-08,1.199247973879549e-06,4.370469352577948e-07,train
9.506915971523193e-07,8.269294595109577e-07,7.307924908559998e-08,7.40934602547e-08,4.984578389907983e-08,1.802528229689002e-08,1.3962006724892091e-08,4.649858400906002e-08,1.7555987858599772e-08,3.1409526324239834e-08,1.2814128821970288e-06,8.576042856540205e-07,train
6.27916672816903e-07,6.269209906517819e-07,7.308259882469994e-08,7.41130249519999e-08,4.984579941935007e-08,1.8025169924669878e-08,1.408032332970089e-08,4.6486747409099966e-08,1.7557760654699856e-08,3.131341001298985e-08,6.458836263412274e-07,6.346371283061371e-07,train
9.091032395137755e-07,9.497409655087077e-07,7.307823477589998e-08,7.409245305169993e-08,4.9846077827039896e-08,1.802564285990989e-08,1.3975975679738839e-08,4.649669902720997e-08,1.7556416001199957e-08,3.134868699252994e-08,1.0729959049312362e-06,1.0898590129120359e-06,train
5.2583081608877e-07,9.844261725331165e-07,7.308486102150015e-08,7.411427471469989e-08,4.9847754474829986e-08,1.8027193158380065e-08,1.4130848419435774e-08,4.648482850522987e-08,1.7560011703099967e-08,3.1320922915519903e-08,5.345968067756407e-07,1.4703806339975823e-06,train
6.237442995317861e-07,3.4713932615866607e-07,7.308772645820008e-08,7.411931163899998e-08,4.9845681885230046e-08,1.8025357988819965e-08,1.4081580202613979e-08,4.648757748752002e-08,1.7557702482100166e-08,3.1313905924980054e-08,6.412286755162921e-07,3.469830080037204e-07,train
4.7559751139994685e-07,5.63881653239793e-07,7.30843744419e-08,7.412370338239987e-08,4.984606983799984e-08,1.8025291319009788e-08,1.4141406718577712e-08,4.648166223990003e-08,1.7558795075399885e-08,3.1320793510319943e-08,4.812472490820441e-07,5.689133370285853e-07,train
6.80190669959437e-07,9.491025808048058e-07,7.30786700539e-08,7.41038151017e-08,4.984632149284986e-08,1.802560035152014e-08,1.4062545855083124e-08,4.648832753801003e-08,1.755781279129999e-08,3.131254986054007e-08,7.053753317809288e-07,1.087256651819899e-06,train
1.3032122313383984e-07,9.84357035449294e-07,7.30873566157998e-08,7.415781717809995e-08,4.984857976740991e-08,1.8027573130319877e-08,1.4293830272454792e-08,4.647108475359995e-08,1.7562953741199805e-08,3.134751589931003e-08,1.1787375325778555e-07,1.4680187150657081e-06,train
6.639595941789039e-07,5.415085455637399e-07,7.308399560609999e-08,7.411276953819998e-08,4.9845711746840006e-08,1.8025240364619892e-08,1.4065886438625766e-08,4.6488278170240005e-08,1.7557456134999995e-08,3.131249448793992e-08,6.866451322140914e-07,5.45779797353266e-07,train
9.641485559216638e-07,7.23450141001985e-07,7.308154272579993e-08,7.409595240380008e-08,4.9845806204839956e-08,1.8025480605909744e-08,1.396008660409611e-08,4.649981528929983e-08,1.7556057229700086e-08,3.146161103764004e-08,1.4320525029498703e-06,7.379017235525304e-07,train
8.813243361796005e-08,4.0955041585554307e-07,7.309016516569975e-08,7.418522884409994e-08,4.984697465892998e-08,1.8025912469530113e-08,1.4301828631622175e-08,4.646884476783998e-08,1.7561680405799892e-08,3.1348053169099915e-08,6.853305535697158e-08,4.105418583815968e-07,train
7.82777136699081e-07,9.729970735559057e-07,7.30802328571e-08,7.409861526419997e-08,4.984657408392985e-08,1.8026159463000067e-08,1.4025170882204961e-08,4.649269464472005e-08,1.755760672290006e-08,3.1315348546309786e-08,8.331301965490981e-07,1.2467857063205625e-06,train
9.414506297074009e-07,7.450968718467368e-07,7.308030899609997e-08,7.409525966499987e-08,4.984570420702991e-08,1.8025313436040175e-08,1.3963726910599717e-08,4.6498183793999976e-08,1.7555969285000218e-08,3.13879259423599e-08,1.2145494077824136e-06,7.618109538531455e-07,train
8.87645842661877e-07,4.3149885468433993e-07,7.308542831309997e-08,7.410376093299985e-08,4.984538869421988e-08,1.8025268182869593e-08,1.398016877059611e-08,4.6496850821300094e-08,1.7556027936199994e-08,3.1335533813209926e-08,1.0139656476306992e-06,4.329354168367836e-07,train
9.187383271441545e-07,9.68603388726759e-07,7.307967293140001e-08,7.409226028209992e-08,4.98464298113501e-08,1.8026061657709928e-08,1.3974720446874024e-08,4.6497632536789964e-08,1.7556737309199982e-08,3.135764554225992e-08,1.1060148940146485e-06,1.2019640667551502e-06,train
7.301020335867339e-07,3.509452500645507e-07,7.308722535069993e-08,7.411339595589992e-08,4.9845513408869966e-08,1.802525098025999e-08,1.4039624128837891e-08,4.6491273590769906e-08,1.7556971671799754e-08,3.1312413425270095e-08,7.650197689870235e-07,3.508558536686783e-07,train
3.511488532276998e-07,2.233113439821419e-07,7.309145030539995e-08,7.41402953816e-08,4.9846167101869905e-08,1.8025575747809813e-08,1.4191702762254879e-08,4.647853500882996e-08,1.7559578898099886e-08,3.132925047770989e-08,3.51019715276909e-07,2.2086369685585484e-07,train
8.40475312634371e-07,6.785705065304455e-07,7.308098621529994e-08,7.410053012829995e-08,4.984554081894995e-08,1.8025150813759844e-08,1.3997762758026011e-08,4.649416554586997e-08,1.755632648349998e-08,3.132065076456007e-08,9.200175692735545e-07,6.893504650307669e-07,train
4.0451706883295005e-07,6.743111995533995e-07,7.308275748220009e-08,7.412622918379982e-08,4.98462974898499e-08,1.802529190748e-08,1.4170566758482815e-08,4.647880433529988e-08,1.7559292376999944e-08,3.132497487548985e-08,4.0663501477408987e-07,6.847963625484672e-07,train
5.03798063499699e-07,4.5716785195490185e-07,7.308620740199996e-08,7.412416240589992e-08,4.9846001890609866e-08,1.802534228882013e-08,1.412982783558391e-08,4.6482960906239935e-08,1.7558546630400062e-08,3.1319310877239813e-08,5.111201870527509e-07,4.5916301616277985e-07,train
6.14463106176419e-07,8.09130878855932e-07,7.30795559682e-08,7.410985981070004e-08,4.9846052971259976e-08,1.8025182407190075e-08,1.4086240718691847e-08,4.648584332419995e-08,1.7557954902599787e-08,3.1313741745210056e-08,6.309127725799977e-07,8.357081827134732e-07,train
9.596817222153862e-07,6.307746046413589e-07,7.30829550664998e-08,7.409772422439995e-08,4.984576072161004e-08,1.8025419978059907e-08,1.396015295535096e-08,4.649975497685997e-08,1.755598438289981e-08,3.1440447995340054e-08,1.3718872591618972e-06,6.386892737099984e-07,train
9.62370827985066e-07,6.885855939636815e-07,7.308201643479998e-08,7.409662079960003e-08,4.984584152976997e-08,1.8025471017919874e-08,1.3960083853350897e-08,4.649973228647002e-08,1.755594419589999e-08,3.145254722978009e-08,1.4065216116779602e-06,7.000882826476085e-07,train
7.04201963493099e-07,9.693257024156569e-07,7.30799628002e-08,7.41027014883e-08,4.984657769586987e-08,1.8026062072259923e-08,1.4055075523617117e-08,4.648969132511992e-08,1.7558012355600096e-08,3.131303484843e-08,7.336289488031753e-07,1.2085078356834108e-06,train
8.679003083882759e-07,9.565474212696644e-07,7.307848623199987e-08,7.409411976090008e-08,4.9846193946389906e-08,1.802568057721998e-08,1.3990960093664715e-08,4.649519588872003e-08,1.7556734148300028e-08,3.132825015628987e-08,9.70501791527415e-07,1.120956985786375e-06,train
7.882069016399995e-08,9.485480457791693e-07,7.308266014170001e-08,7.418040721109992e-08,4.9847625878649935e-08,1.802625174399977e-08,1.4308927013394025e-08,4.6467456308799944e-08,1.7562400960599767e-08,3.134900173234003e-08,5.662875926084154e-08,1.0850216152223624e-06,train
1.2211302332749987e-07,8.506958504241178e-07,7.308200528879984e-08,7.41605305112001e-08,4.984712669724003e-08,1.8025624957619734e-08,1.4288543219866102e-08,4.6468712650649846e-08,1.7561506843399987e-08,3.134502264795995e-08,1.0867252705920222e-07,8.883809164321993e-07,train
9.516698728540336e-07,6.284473028954149e-07,7.308261306670016e-08,7.409770680960002e-08,4.984562960595971e-08,1.8025355516989995e-08,1.3961205579377925e-08,4.649916417105993e-08,1.75559116218e-08,3.141242733196016e-08,1.289793030536331e-06,6.362425507203102e-07,train
6.87343519976471e-07,9.083257647160058e-07,7.307820042919985e-08,7.41038769609999e-08,4.9846092078369974e-08,1.8025271499149906e-08,1.405836671396784e-08,4.648829571357983e-08,1.7557572751900017e-08,3.1312001551140026e-08,7.13720785077489e-07,9.7851198922337e-07,train
9.523061367935498e-07,4.072215219265358e-07,7.30867262859e-08,7.410252023079995e-08,4.984554735902993e-08,1.8025484779440128e-08,1.3960703059500104e-08,4.64999424050699e-08,1.7555879689699952e-08,3.1414618349129945e-08,1.2954080599992848e-06,4.0816823660349185e-07,train
7.97241027185733e-07,9.714410923810292e-07,7.308000424559993e-08,7.409781624530008e-08,4.9846485085789926e-08,1.802610909982011e-08,1.4019273027352096e-08,4.6493048444070026e-08,1.755748843380009e-08,3.131634160482992e-08,8.533048900869832e-07,1.2294823541595024e-06,train
4.4922049933838003e-07,8.999307515150955e-07,7.307925119869995e-08,7.411839195110002e-08,4.9846447169670085e-08,1.802538247650012e-08,1.4153601193270834e-08,4.647999020317996e-08,1.755922401859994e-08,3.132225873335994e-08,4.5346071041993545e-07,9.63020290770167e-07,train
7.951029171287629e-07,4.5529878432157885e-07,7.308511003330001e-08,7.410763064519971e-08,4.984549745622011e-08,1.8025257047780397e-08,1.40146130152961e-08,4.6493268133729917e-08,1.7556600759899893e-08,3.131498409852979e-08,8.50278776129521e-07,4.572520164379382e-07,train
4.474654706156901e-07,3.56254713774548e-07,7.30884107348e-08,7.413013586769992e-08,4.9846032927389843e-08,1.802539566255974e-08,1.4152520748590712e-08,4.6481341274809964e-08,1.7558879784800024e-08,3.132273877365991e-08,4.5161799606502206e-07,3.5625877110621823e-07,train
7.081963719684729e-07,1.405561919241699e-07,7.30914497118e-08,7.411927558320007e-08,4.984555779793999e-08,1.802543867819983e-08,1.4048011666860127e-08,4.6491308191049997e-08,1.7557065778399827e-08,3.1312699865249903e-08,7.384079550701075e-07,1.3555643176163967e-07,train
8.35021506809858e-07,5.480163911575089e-07,7.308328102349998e-08,7.410361372619992e-08,4.98455235686399e-08,1.8025184935379923e-08,1.3999642499279936e-08,4.649443810284996e-08,1.755633275340006e-08,3.131979882278986e-08,9.109077723898835e-07,5.52501088207762e-07,train
9.503542668683503e-07,9.784820752417296e-07,7.30820404681e-08,7.409217844659977e-08,4.984686239322995e-08,1.8026719920300152e-08,1.396847997845805e-08,4.6499898906250027e-08,1.7557037248699837e-08,3.141074933538985e-08,1.278548033944045e-06,1.3260183808227234e-06,train
5.553695999675809e-07,3.6216214452371095e-07,7.30877862062999e-08,7.412305552819995e-08,4.984582635772979e-08,1.8025377691230046e-08,1.4108967626102638e-08,4.648510252357008e-08,1.7558121194500013e-08,3.131675132497998e-08,5.663327616273168e-07,3.622712549558914e-07,train
9.456877944416754e-07,9.65460786069277e-07,7.307975690630009e-08,7.40915677412999e-08,4.984639246258002e-08,1.8026068443339997e-08,1.3966775630008984e-08,4.649886070701998e-08,1.7556629800399926e-08,3.13979680783701e-08,1.2427406503732953e-06,1.176213033761047e-06,train
6.962861473263801e-07,9.796447085313189e-07,7.308211000719988e-08,7.410369883319998e-08,4.984700992394988e-08,1.8026667020839912e-08,1.406072778720992e-08,4.649009134538007e-08,1.7558516506599947e-08,3.131409370412007e-08,7.242324827614322e-07,1.347844627295815e-06,train
9.49760140496725e-07,5.605919742437008e-07,7.308375054589994e-08,7.409917717029993e-08,4.984556169359995e-08,1.8025325711029888e-08,1.3961428274815227e-08,4.649926364050003e-08,1.755585683320006e-08,3.140721166278002e-08,1.2737199800608911e-06,5.655081075971014e-07,train
9.486516447887461e-07,3.443002236836768e-07,7.308779633289991e-08,7.410385983969984e-08,4.984550077518996e-08,1.8025449669309942e-08,1.396139896891796e-08,4.649991935417986e-08,1.7555843317800053e-08,3.1404612459260024e-08,1.2648792906263821e-06,3.4409437777722626e-07,train
